obsHistID,sessionID,propID,fieldID,fieldRA,fieldDec,filter,expDate,expMJD,night,visitTime,visitExpTime,finRank,FWHMeff,FWHMgeom,transparency,airmass,vSkyBright,filtSkyBrightness,rotSkyPos,rotTelPos,lst,altitude,azimuth,dist2Moon,solarElong,moonRA,moonDec,moonAlt,moonAZ,moonPhase,sunAlt,sunAz,phaseAngle,rScatter,mieScatter,moonIllum,moonBright,darkBright,rawSeeing,wind,humidity,slewDist,slewTime,fiveSigmaDepth,ditheredRA,ditheredDec,obsID
471600,1042,152,1427,0.925184,-0.4789,y,59450658,60268.08633,688,34.0,30.0,9.738095,0.862125,0.760667,0.0,1.15093,20.770904,17.3,1.647817,-0.160352,0.334581,1.052903,1.624988,1.385271,132.919214,5.687603,-0.313818,0.703138,4.73819,46.396019,-0.511173,3.830216,94.133443,250626.985993,14646.880937,0.002288,79.218399,88.314164,0.663801,0.0,0.0,0.0,2.0,21.6407,0.93163694071,-0.495432,471600
471580,1042,152,1427,0.925184,-0.4789,z,59449820,60268.076631,688,34.0,30.0,9.738095,0.959746,0.840911,0.0,1.188221,20.739005,18.934628,1.647817,-0.167144,0.273473,1.000232,1.649962,1.386296,132.921851,5.685847,-0.314933,0.754834,4.768612,46.285545,-0.476701,3.88235,94.260377,250542.082802,14597.456879,0.002277,82.012388,90.515339,0.729919,0.0,0.0,0.0,2.0,22.805033,0.93163694071,-0.495432,471580
473808,1042,152,1427,0.925184,-0.4789,g,59709214,60271.078867,691,34.0,30.0,9.738095,0.969303,0.848767,0.25,1.148351,19.61196,19.536336,1.869028,0.061287,0.339167,1.056859,1.62305,0.942846,132.030575,0.089047,0.015975,0.97705,5.824956,78.806583,-0.473825,3.865395,54.821079,321899.338472,63019.203465,0.007575,399.008674,88.160476,0.638053,0.0,0.0,0.0,2.0,23.45259,0.944542822129,-0.495432,473808
473828,1042,152,1427,0.925184,-0.4789,i,59710052,60271.088566,691,34.0,30.0,9.738095,0.802189,0.711399,0.25,1.116666,19.637384,18.850769,1.869028,0.065657,0.400274,1.109608,1.596125,0.942492,132.027497,0.090303,0.017122,0.950953,5.73045,78.89738,-0.507616,3.813118,54.693684,321976.485633,63092.853412,0.007601,389.636074,86.257512,0.565708,0.0,0.0,0.0,2.0,23.14411,0.944542822129,-0.495432,473828
473798,1042,152,1427,0.925184,-0.4789,r,59708736,60271.073335,691,34.0,30.0,9.738095,0.841842,0.743994,0.25,1.168708,19.596335,19.693015,1.869028,0.057739,0.30431,1.026801,1.637544,0.943043,132.03233,0.088337,0.01532,0.989953,5.882022,78.754727,-0.453637,3.894022,54.893747,321856.301624,62978.147543,0.007561,404.862102,89.368334,0.551986,0.0,0.0,0.0,2.0,23.648637,0.944542822129,-0.495432,473798
473874,1042,152,1427,0.925184,-0.4789,y,59711944,60271.110464,691,34.0,30.0,9.738095,0.814479,0.721502,0.25,1.061488,19.686256,17.3,1.869028,0.062304,0.538241,1.228764,1.523459,0.941644,132.020531,0.093204,0.019707,0.878309,5.543383,79.101839,-0.575445,3.68494,54.406073,322161.242981,63269.516451,0.007659,372.071387,82.876039,0.655451,0.0,0.0,0.0,2.0,21.718525,0.944542822129,-0.495432,473874
473854,1042,152,1427,0.925184,-0.4789,z,59711106,60271.100765,691,34.0,30.0,9.738095,0.791555,0.702658,0.25,1.083337,19.665999,18.11809,1.869028,0.066685,0.477133,1.176,1.558334,0.942029,132.023619,0.091907,0.018564,0.912582,5.621824,79.011373,-0.54695,3.743472,54.533458,322077.341854,63189.241873,0.007633,379.289729,84.225343,0.594825,0.0,0.0,0.0,2.0,22.621932,0.944542822129,-0.495432,473854
478888,1042,152,1427,0.925184,-0.4789,g,60312551,60278.061944,698,34.0,30.0,9.738095,1.04587,0.911705,0.0,1.140766,20.652933,21.062933,2.056525,0.249992,0.352963,1.068763,1.617156,1.276047,129.46405,1.782595,0.497452,-0.133941,1.071507,91.75739,-0.387042,3.940934,33.368769,262164.65664,20998.935138,0.013031,99.054253,87.707463,0.709721,0.0,0.0,0.0,2.0,24.102338,0.920882039527,-0.492126,478888
478908,1042,152,1427,0.925184,-0.4789,i,60313389,60278.071643,698,34.0,30.0,9.738095,0.819423,0.725566,0.0,1.110172,20.38699,19.788391,2.056525,0.253753,0.414071,1.121523,1.589714,1.277636,129.460049,1.784864,0.497718,-0.089786,1.044437,91.703314,-0.423887,3.894091,33.481261,261962.766097,20889.172005,0.012995,152.733421,85.863973,0.588384,0.0,0.0,0.0,2.0,23.574893,0.920882039527,-0.492126,478908
478878,1042,152,1427,0.925184,-0.4789,r,60312073,60278.056411,698,34.0,30.0,9.738095,0.903418,0.79461,0.0,1.160441,20.850758,20.570758,2.056525,0.246721,0.318107,1.038695,1.631871,1.275124,129.46633,1.781276,0.497298,-0.159403,1.086514,91.788168,-0.365264,3.966608,33.304592,262282.334078,21062.938094,0.013052,66.773716,88.879241,0.618082,0.0,0.0,0.0,2.0,23.993123,0.920882039527,-0.492126,478878
478954,1042,152,1427,0.925184,-0.4789,y,60315281,60278.093541,698,34.0,30.0,9.738095,0.916451,0.805323,0.0,1.057083,20.013136,17.3,2.056525,0.247934,0.552038,1.240667,1.514747,1.281086,129.451,1.789786,0.498291,0.007356,0.979386,91.580679,-0.499996,3.7792,33.735149,261527.784897,20652.84904,0.012915,254.070524,82.602396,0.780145,0.0,0.0,0.0,2.0,21.591245,0.920882039527,-0.492126,478954
478934,1042,152,1427,0.925184,-0.4789,z,60314443,60278.083842,698,34.0,30.0,9.738095,0.829041,0.733472,0.0,1.078061,20.139645,18.820712,2.056525,0.253674,0.49093,1.187916,1.550915,1.279582,129.455011,1.787641,0.498042,-0.035204,1.008909,91.63509,-0.467584,3.831697,33.622713,261716.871682,20755.552471,0.01295,215.742292,83.900744,0.642196,0.0,0.0,0.0,2.0,22.916354,0.920882039527,-0.492126,478934
481015,1042,152,1427,0.925184,-0.4789,g,60571870,60281.063317,701,34.0,30.0,9.738095,1.063492,0.92619,0.0,1.110564,21.496319,21.906319,1.538105,-0.264699,0.413224,1.120792,1.590112,1.713115,128.16836,2.471923,0.358836,-0.589639,1.471606,69.484206,-0.383295,3.932295,67.065154,247440.774927,4967.568368,0.005422,0.0,85.887755,0.740274,0.0,0.0,0.0,2.0,24.465112,0.933787920946,-0.492126,481015
481035,1042,152,1427,0.925184,-0.4789,i,60572708,60281.073016,701,34.0,30.0,9.738095,0.887538,0.781556,0.0,1.084434,21.516672,20.156672,1.538105,-0.264164,0.474332,1.17358,1.559813,1.71494,128.164006,2.474328,0.358399,-0.539071,1.446094,69.399066,-0.419817,3.885496,67.17105,247558.908915,4937.757124,0.005406,0.0,84.292709,0.67687,0.0,0.0,0.0,2.0,23.664278,0.933787920946,-0.492126,481035
481005,1042,152,1427,0.925184,-0.4789,r,60571392,60281.057785,701,34.0,30.0,9.738095,1.025246,0.894752,0.0,1.127466,21.483482,21.203482,1.538105,-0.26653,0.378368,1.090692,1.606033,1.712058,128.170842,2.470531,0.359089,-0.618526,1.486352,69.532746,-0.361695,3.957953,67.004744,247373.058415,4984.907765,0.005431,0.0,86.909277,0.753242,0.0,0.0,0.0,2.0,24.150663,0.933787920946,-0.492126,481005
481081,1042,152,1427,0.925184,-0.4789,y,60574600,60281.094914,701,34.0,30.0,9.738095,0.709965,0.635591,0.0,1.039996,21.552779,17.3,1.538105,-0.28397,0.612299,1.292568,1.471518,1.718926,128.154157,2.479584,0.357428,-0.425382,1.389334,69.206638,-0.495152,3.770802,67.410088,247822.014416,4873.266037,0.005369,0.0,81.535535,0.533098,0.0,0.0,0.0,2.0,21.871501,0.933787920946,-0.492126,481081
481061,1042,152,1427,0.925184,-0.4789,z,60573762,60281.085215,701,34.0,30.0,9.738095,0.751834,0.670008,0.0,1.057348,21.538448,19.388448,1.538105,-0.270361,0.551191,1.239936,1.515292,1.717184,128.158522,2.477287,0.357856,-0.475641,1.414399,69.291903,-0.46309,3.823191,67.304222,247706.185723,4901.342927,0.005385,0.0,82.618869,0.559897,0.0,0.0,0.0,2.0,23.297842,0.933787920946,-0.492126,481061
483130,1042,152,1427,0.925184,-0.4789,g,60831273,60284.065665,704,34.0,30.0,9.738095,0.750593,0.668987,0.0,1.082369,21.518307,21.928307,1.899059,0.096643,0.479626,1.178152,1.557011,2.105399,126.768573,3.048012,0.100965,-0.883366,2.125018,41.700658,-0.383809,3.920197,99.554567,302300.392557,1362.193025,0.001868,0.0,84.165829,0.456955,0.0,0.0,0.0,2.0,24.858644,0.946693802366,-0.492126,483130
483150,1042,152,1427,0.925184,-0.4789,i,60832111,60284.075364,704,34.0,30.0,9.738095,0.769958,0.684905,0.0,1.060678,21.535733,20.175733,1.899059,0.092025,0.540733,1.230915,1.521912,2.107122,126.763892,3.050467,0.100085,-0.838938,2.066902,41.610111,-0.419868,3.873201,99.659802,302646.812155,1354.473917,0.001861,0.0,82.825781,0.556479,0.0,0.0,0.0,2.0,23.829836,0.946693802366,-0.492126,483150
483120,1042,152,1427,0.925184,-0.4789,r,60830795,60284.060133,704,34.0,30.0,9.738095,0.710303,0.635869,0.0,1.096539,21.507165,21.227165,1.899059,0.09701,0.444769,1.148041,1.574906,2.104406,126.771241,3.0466,0.101469,-0.908003,2.160817,41.752315,-0.36246,3.94597,99.494545,302101.04908,1366.661482,0.001873,0.0,85.034009,0.440255,0.0,0.0,0.0,2.0,24.563731,0.946693802366,-0.492126,483120
483196,1042,152,1427,0.925184,-0.4789,y,60834003,60284.097262,704,34.0,30.0,9.738095,0.706749,0.632948,0.0,1.025009,21.565403,17.3,1.899059,0.046755,0.6787,1.349446,1.408761,2.110919,126.753303,3.055904,0.098106,-0.734066,1.953422,41.405753,-0.494055,3.758116,99.897432,303412.520935,1337.617034,0.001844,0.0,80.592984,0.537102,0.0,0.0,0.0,2.0,21.879128,0.946693802366,-0.492126,483196
483176,1042,152,1427,0.925184,-0.4789,z,60833165,60284.087563,704,34.0,30.0,9.738095,0.693725,0.622242,0.0,1.038657,21.553898,19.403898,1.899059,0.075284,0.617592,1.297117,1.467216,2.109254,126.757996,3.053515,0.098981,-0.78119,2.001016,41.496254,-0.462518,3.810665,99.792175,303076.391335,1344.982368,0.001851,0.0,81.451582,0.494932,0.0,0.0,0.0,2.0,23.393864,0.946693802366,-0.492126,483176
484887,1042,152,1427,0.925184,-0.4789,g,61090640,60287.067595,707,34.0,30.0,9.738095,0.992107,0.867512,0.25,1.059822,21.53643,21.94643,1.953162,0.145784,0.543392,1.233208,1.520249,2.338396,125.273706,3.609577,-0.190965,-0.848314,3.0295,15.94281,-0.383287,3.911175,132.933088,353298.82427,631.676048,0.000382,0.0,82.772579,0.701816,0.0,0.0,0.0,2.0,24.568127,0.901524344155,-0.488819,484887
484907,1042,152,1427,0.925184,-0.4789,i,61091478,60287.077294,707,34.0,30.0,9.738095,0.855437,0.755169,0.25,1.042015,21.551096,20.191096,1.953162,0.133416,0.604499,1.285861,1.477684,2.339098,125.268724,3.612361,-0.191897,-0.839623,2.944303,15.871689,-0.418999,3.864075,133.044504,353459.490031,630.215694,0.000379,0.0,81.662061,0.664459,0.0,0.0,0.0,2.0,23.724552,0.901524344155,-0.488819,484907
484877,1042,152,1427,0.925184,-0.4789,r,61090162,60287.062062,707,34.0,30.0,9.738095,0.82663,0.73149,0.25,1.071623,21.526884,21.246884,1.953162,0.149282,0.508535,1.203121,1.54109,2.337988,125.276545,3.607988,-0.190437,-0.851351,3.078778,15.983428,-0.362128,3.93701,132.869549,353205.369205,632.527087,0.000383,0.0,83.503601,0.581533,0.0,0.0,0.0,2.0,24.411097,0.901524344155,-0.488819,484877
484953,1042,152,1427,0.925184,-0.4789,y,61093370,60287.099192,707,34.0,30.0,9.738095,1.081091,0.940657,0.25,1.014181,21.574672,17.3,1.953162,0.042292,0.742466,1.403379,1.319149,2.34061,125.257458,3.618625,-0.194033,-0.805052,2.76108,15.711524,-0.492333,3.748814,133.296155,353805.675501,627.080777,0.000374,0.0,79.907921,0.997676,0.0,0.0,0.0,2.0,21.419585,0.901524344155,-0.488819,484953
484933,1042,152,1427,0.925184,-0.4789,z,61092532,60287.089493,707,34.0,30.0,9.738095,1.149384,0.996794,0.25,1.024489,21.565845,19.415845,1.953162,0.099147,0.681358,1.351711,1.405752,2.339953,125.262452,3.615855,-0.193081,-0.822818,2.840365,15.782393,-0.461186,3.801429,133.184677,353655.341279,628.440186,0.000376,0.0,80.560181,1.031902,0.0,0.0,0.0,2.0,22.852363,0.901524344155,-0.488819,484933
485236,1042,152,1427,0.925184,-0.4789,u,61350023,60290.069712,710,34.0,30.0,9.738095,0.958893,0.84021,0.0,1.041013,21.55193,22.21193,1.805314,-0.015555,0.608342,1.289166,1.474671,2.21259,123.691655,4.280882,-0.426871,-0.488797,3.69084,1.00616,-0.384118,3.902331,168.486242,324927.946126,956.528493,2.6e-05,0.0,81.599304,0.627021,0.0,0.0,0.0,2.0,23.391108,0.914429098817,-0.488819,485236
485937,1042,152,1427,0.925184,-0.4789,u,61435942,60291.064146,711,34.0,30.0,9.738095,0.89806,0.790205,0.0,1.045788,21.547962,22.207962,1.922064,0.10602,0.590478,1.273795,1.488294,2.09125,123.149787,4.539828,-0.467929,-0.310658,3.88592,0.165464,-0.360798,3.928988,175.337437,299480.740678,1427.268412,1.3e-05,0.0,81.898081,0.571632,0.0,0.0,0.0,2.0,23.458845,0.91873105929,-0.488819,485937
486650,1042,152,1427,0.925184,-0.4789,u,61522370,60292.064468,712,34.0,30.0,9.738095,0.849361,0.750175,0.0,1.04066,21.549054,22.209054,1.763906,-0.057373,0.609709,1.290341,1.473588,1.943918,122.596244,4.813962,-0.480264,-0.140523,4.040316,1.827037,-0.359901,3.92819,164.463339,273272.517991,2320.291662,3.8e-05,0.238611,81.577178,0.530373,0.0,0.0,0.0,2.0,23.522227,0.923033019763,-0.488819,486650
487366,1042,152,1427,0.925184,-0.4789,u,61608832,60293.065194,713,34.0,30.0,9.738095,0.833843,0.737419,0.0,1.035263,21.530822,22.063211,1.417241,-0.411491,0.631486,1.309048,1.455438,1.780204,122.034276,5.091807,-0.460548,0.030855,4.192579,6.044735,-0.36064,3.925642,151.534624,252731.797913,3981.490143,0.000111,1.962664,81.23858,0.518631,0.0,0.0,0.0,2.0,23.505597,0.927334980237,-0.488819,487366
488076,1042,152,1427,0.925184,-0.4789,u,61696049,60294.074644,714,34.0,30.0,9.738095,0.717197,0.641536,0.0,1.019574,21.497918,21.889381,1.585371,-0.28899,0.708222,1.374537,1.37231,1.606621,121.459382,5.365308,-0.40881,0.157055,4.329551,12.720166,-0.394104,3.881991,138.210375,243125.849797,7058.063616,0.000277,5.511831,80.249528,0.41398,0.0,0.0,0.0,2.0,23.627004,0.93163694071,-0.488819,488076
488756,1042,152,1427,0.925184,-0.4789,u,61781678,60295.065718,715,34.0,30.0,9.738095,1.067197,0.929236,0.0,1.026918,21.372466,21.516056,1.736978,-0.109584,0.66919,1.341331,1.419148,1.434397,120.88743,5.620401,-0.332437,0.365641,4.530099,21.28204,-0.358827,3.925154,125.054769,247067.722114,12455.978754,0.000592,15.552538,80.713419,0.726564,0.0,0.0,0.0,2.0,23.07316,0.935938901183,-0.488819,488756
490142,1042,152,1427,0.925184,-0.4789,g,61955057,60297.07243,717,34.0,30.0,9.738095,0.80621,0.714705,0.0,1.013695,20.880897,20.973635,1.492628,-0.422747,0.745885,1.406237,1.312984,1.110247,119.707495,6.09281,-0.124561,0.607387,4.944572,42.564376,-0.38074,3.896176,98.55232,288082.748588,36281.706148,0.001941,71.514354,79.877124,0.545635,0.0,0.0,0.0,2.0,24.370267,0.944542822129,-0.488819,490142
490162,1042,152,1427,0.925184,-0.4789,i,61955895,60297.082129,717,34.0,30.0,9.738095,0.745586,0.664872,0.0,1.006604,20.894,19.885924,1.492628,-0.547562,0.806993,1.456187,1.158555,1.109345,119.701701,6.094451,-0.123363,0.55656,4.908646,42.674082,-0.415875,3.848992,98.425214,288247.392242,36389.800158,0.001951,70.148838,79.42661,0.55578,0.0,0.0,0.0,2.0,23.734049,0.944542822129,-0.488819,490162
490132,1042,152,1427,0.925184,-0.4789,r,61954579,60297.066898,717,34.0,30.0,9.738095,0.965935,0.845999,0.0,1.019095,20.872874,20.843668,1.492628,-0.384224,0.711029,1.376914,1.368452,1.110746,119.710797,6.091893,-0.125243,0.636211,4.966013,42.501811,-0.359897,3.922068,98.624827,287991.831687,36222.090546,0.001936,72.295066,80.219243,0.75427,0.0,0.0,0.0,2.0,24.065856,0.944542822129,-0.488819,490132
490189,1042,152,1427,0.925184,-0.4789,y,61958355,60297.110596,717,34.0,30.0,5.875,0.738238,0.658832,0.0,1.002257,20.928736,17.3,3.882304,0.0,0.986344,1.503682,5.517179,1.10648,119.684663,6.099529,-0.119835,0.405898,4.812507,42.996213,-0.503218,3.704417,98.052229,288771.997319,36735.384117,0.001979,65.716146,79.149669,0.592331,0.0,0.0,0.0,120.0,21.835896,0.944542822129,-0.488819,490189
490187,1042,152,1427,0.925184,-0.4789,z,61956913,60297.093912,717,34.0,30.0,9.738095,0.796826,0.706991,0.0,1.001948,20.908667,19.081466,1.492628,-0.991508,0.881227,1.508432,0.67874,1.1082,119.694654,6.096505,-0.121905,0.494415,4.867403,42.807387,-0.455938,3.788486,98.270822,288456.810788,36527.541854,0.001962,68.438438,79.129993,0.646384,0.0,0.0,0.0,2.0,23.09113,0.944542822129,-0.488819,490187
490820,1042,152,1427,0.925184,-0.4789,g,62214336,60300.073339,720,34.0,30.0,9.738095,0.769768,0.684749,0.0,1.006956,19.765827,19.703854,1.922398,-0.106673,0.803216,1.453189,1.171502,0.825403,117.892275,0.46814,0.217419,0.758705,5.824855,75.083715,-0.379789,3.896315,59.889168,348220.65376,92832.050504,0.006616,343.348442,79.449013,0.511345,0.0,0.0,0.0,2.0,23.814475,0.895071403446,-0.485513,490820
490840,1042,152,1427,0.925184,-0.4789,i,62215174,60300.083038,720,34.0,30.0,9.738095,0.700119,0.627498,0.0,1.002632,19.772174,18.963231,1.922398,-0.404665,0.864324,1.498326,0.843973,0.825535,117.886288,0.469438,0.218372,0.733325,5.753217,75.176181,-0.414934,3.849179,59.766604,348190.354874,92791.433857,0.006638,341.159539,79.1736,0.501356,0.0,0.0,0.0,2.0,23.358248,0.895071403446,-0.485513,490840
490810,1042,152,1427,0.925184,-0.4789,r,62213858,60300.067806,720,34.0,30.0,9.738095,0.721561,0.645123,0.0,1.010739,19.761411,19.84816,1.922398,-0.027761,0.76836,1.424895,1.267296,0.825319,117.895688,0.467408,0.21687,0.771694,5.867412,75.030914,-0.358942,3.92218,59.959086,348239.685367,92857.571643,0.006603,344.831049,79.689511,0.494562,0.0,0.0,0.0,2.0,23.911781,0.895071403446,-0.485513,490810
490867,1042,152,1427,0.925184,-0.4789,y,62217658,60300.111789,720,34.0,30.0,5.875,0.71037,0.635924,0.0,1.005999,19.782439,17.3,4.221315,0.0,1.045467,1.461542,5.149601,0.825816,117.868508,0.47342,0.221128,0.641239,5.563564,75.449527,-0.50314,3.703142,59.403387,348126.239878,92705.541331,0.006703,336.989906,79.388059,0.552832,0.0,0.0,0.0,120.0,21.877002,0.895071403446,-0.485513,490867
490844,1042,152,1427,0.925184,-0.4789,z,62215436,60300.08607,720,34.0,30.0,9.738095,0.732964,0.654496,0.0,1.001875,19.773809,18.195449,1.922398,-0.585967,0.883429,1.509607,0.653448,0.825573,117.884415,0.469848,0.218668,0.724747,5.731613,75.205064,-0.425534,3.833962,59.728288,348181.725191,92779.868578,0.006645,340.575324,79.125346,0.566405,0.0,0.0,0.0,2.0,22.749237,0.895071403446,-0.485513,490844
495743,1042,152,1427,0.925184,-0.4789,g,62820235,60307.086062,727,34.0,30.0,5.875,0.653688,0.589332,0.0,1.003079,19.927047,19.639859,4.02095,0.0,1.003796,1.492433,5.370107,1.520736,113.444754,2.18268,0.442176,0.082793,0.993912,95.347266,-0.414912,3.855077,24.913427,243405.594752,9369.282574,0.016006,285.252981,79.202066,0.385007,0.0,0.0,0.0,120.0,23.961491,0.925184,-0.485513,495743
495753,1042,152,1427,0.925184,-0.4789,i,62820713,60307.091594,727,34.0,30.0,5.875,0.641944,0.579678,0.0,1.005428,19.898493,19.356027,4.197202,0.0,1.038652,1.466841,5.17701,1.521495,113.441121,2.183744,0.442075,0.107175,0.975432,95.324799,-0.434245,3.827193,24.974473,243388.353105,9345.866521,0.015982,294.815398,79.351749,0.422985,0.0,0.0,0.0,120.0,23.643017,0.925184,-0.485513,495753
495735,1042,152,1427,0.925184,-0.4789,r,62818570,60307.066786,727,34.0,30.0,9.738095,0.676356,0.607965,0.0,1.00191,19.989301,20.251265,2.053246,-0.443169,0.882354,1.509038,0.665917,1.517983,113.457395,2.178845,0.442504,-0.004213,1.055009,95.42514,-0.348206,3.940155,24.700737,243470.367984,9454.752598,0.016089,265.018178,79.127586,0.444584,0.0,0.0,0.0,2.0,24.176839,0.925184,-0.485513,495735
495799,1042,152,1427,0.925184,-0.4789,y,62822605,60307.113492,727,34.0,30.0,5.875,0.706822,0.633008,0.0,1.02424,19.769686,17.3,4.428325,0.0,1.176619,1.352807,4.878907,1.524361,113.426725,2.187794,0.441641,0.200659,0.897597,95.235371,-0.50399,3.709009,25.216095,243325.586706,9257.932487,0.015889,340.753182,80.544447,0.537633,0.0,0.0,0.0,120.0,21.879155,0.925184,-0.485513,495799
495773,1042,152,1427,0.925184,-0.4789,z,62821551,60307.101293,727,34.0,30.0,5.875,0.626374,0.566879,0.0,1.011855,19.842184,18.592604,4.347902,0.0,1.09976,1.417572,4.996718,1.522791,113.434748,2.185568,0.44189,0.149206,0.941917,95.285289,-0.466533,3.776404,25.081493,243359.501196,9305.992953,0.015941,314.324221,79.760381,0.415051,0.0,0.0,0.0,120.0,23.114072,0.925184,-0.485513,495773
497639,1042,152,1427,0.925184,-0.4789,g,63079202,60310.083361,730,34.0,30.0,5.875,0.929017,0.815652,0.0,1.005407,21.582274,21.992274,4.196223,0.0,1.03839,1.467043,5.178116,1.944777,111.469386,2.806568,0.220161,-0.278923,1.474669,76.807012,-0.404305,3.875661,57.578727,273406.246146,2313.726746,0.00704,0.0,79.350399,0.670999,0.0,0.0,0.0,120.0,24.670108,0.938089881419,-0.485513,497639
497649,1042,152,1427,0.925184,-0.4789,i,63079680,60310.088893,730,34.0,30.0,5.875,0.918898,0.807334,0.0,1.008702,21.579409,20.219409,4.297746,0.0,1.073246,1.43935,5.059725,1.945622,111.465679,2.807708,0.219767,-0.249766,1.458863,76.763128,-0.424114,3.848243,57.638281,273537.947835,2307.291278,0.007029,0.0,79.560052,0.754164,0.0,0.0,0.0,120.0,23.663346,0.938089881419,-0.485513,497649
497619,1042,152,1427,0.925184,-0.4789,r,63078364,60310.073662,730,34.0,30.0,52.032249,0.849869,0.750592,0.0,1.001875,21.585358,21.305358,3.774709,0.0,0.977282,1.509613,5.629854,1.943263,111.47588,2.804532,0.220852,-0.330105,1.502472,76.88388,-0.367257,3.922975,57.474317,273170.748268,2325.308384,0.00706,0.0,79.125326,0.642612,0.0,0.0,0.839491,140.0,24.416043,0.938089881419,-0.485513,497619
497695,1042,152,1427,0.925184,-0.4789,y,63081572,60310.110792,730,34.0,30.0,5.875,0.862273,0.760788,0.0,1.031443,21.063879,17.3,4.44749,0.0,1.211213,1.323249,4.84283,1.948825,111.450988,2.812063,0.218206,-0.134789,1.396096,76.589155,-0.495964,3.73193,57.873989,274039.753937,2283.039482,0.006985,46.912684,80.99842,0.731315,0.0,0.0,0.0,120.0,21.662021,0.938089881419,-0.485513,497695
497669,1042,152,1427,0.925184,-0.4789,z,63080518,60310.098593,730,34.0,30.0,5.875,0.800238,0.709796,0.0,1.016825,21.485726,19.335726,4.392805,0.0,1.134354,1.388635,4.935014,1.947068,111.459176,2.809668,0.219076,-0.198744,1.431149,76.686126,-0.45729,3.798283,57.742683,273764.102079,2296.30919,0.00701,6.654258,80.075511,0.64193,0.0,0.0,0.0,120.0,23.207725,0.938089881419,-0.485513,497669
499746,1042,152,1427,0.925184,-0.4789,g,63337836,60313.076812,733,34.0,30.0,5.875,0.888865,0.782647,0.0,1.006285,21.581509,21.991509,4.232016,0.0,1.048737,1.458975,5.137319,2.266981,109.459379,3.356022,-0.064932,-0.57801,2.060108,50.091651,-0.37993,3.91499,89.894976,337046.02475,799.445233,0.002658,0.0,79.406303,0.631616,0.0,0.0,0.0,120.0,24.717574,0.950994636081,-0.485513,499746
