t0,x,y,sigma,gamma,e,theta_e,theta_gamma,zs,zl,snx,sny,MB,mu,sysno,imno,mag,x0,x1,c,twinkles_sysno,bulge_magnorm,r_eff,lens_sed,t_start
3.084,0.6871,-0.1893,183.601321936,0.0860306827065,0.277378754436,82.6698554399,91.8887497017,0.90706164927,0.109039550641,0.00153032984555,0.0639072554341,-19.3620029118,-2.1875,12160,1,23.844317519,2.5367543207e-06,0.0,0.0,1320,17.3017501831,2.06444921506,Burst.32E09.02Z.spec,59880.8617215
0.0,0.0418,1.0142,183.601321936,0.0860306827065,0.277378754436,82.6698554399,91.8887497017,0.90706164927,0.109039550641,0.00153032984555,0.0639072554341,-19.3620029118,2.7981,12160,2,23.5770295945,2.5367543207e-06,0.0,0.0,1320,17.3017501831,2.06444921506,Burst.32E09.02Z.spec,59877.7777215
1.868,-0.0502,-0.8737,183.601321936,0.0860306827065,0.277378754436,82.6698554399,91.8887497017,0.90706164927,0.109039550641,0.00153032984555,0.0639072554341,-19.3620029118,3.9074,12160,3,23.2144679928,2.5367543207e-06,0.0,0.0,1320,17.3017501831,2.06444921506,Burst.32E09.02Z.spec,59879.6457215
0.0,0.89,1.6261,260.070338298,0.022211265878,0.36178626702,239.952304896,283.006784182,0.900553513327,0.303141205537,0.318309735868,0.511482225906,-19.1497643519,2.0294,12174,0,24.1026624459,2.1241784696e-06,0.0,0.0,1321,17.8792705536,1.25216738397,Burst.32E09.02Z.spec,60062.8448273
86.841,-0.3824,-0.5168,260.070338298,0.022211265878,0.36178626702,239.952304896,283.006784182,0.900553513327,0.303141205537,0.318309735868,0.511482225906,-19.1497643519,-2.1019,12174,1,24.0645514605,2.1241784696e-06,0.0,0.0,1321,17.8792705536,1.25216738397,Burst.32E09.02Z.spec,60149.6858273
0.0,0.1209,-0.7252,174.46654627,0.0166514710814,0.385401484301,109.846005042,328.133402519,0.631869396519,0.307826949668,0.0176007242761,-0.303344850394,-19.5501031974,1.7989,12243,0,22.3470562748,7.39581201729e-06,0.0,0.0,1322,18.5374507904,0.833307938277,Burst.32E09.02Z.spec,59856.9651418
19.842,0.0125,0.1237,174.46654627,0.0166514710814,0.385401484301,109.846005042,328.133402519,0.631869396519,0.307826949668,0.0176007242761,-0.303344850394,-19.5501031974,-0.5596,12243,1,23.6148795648,7.39581201729e-06,0.0,0.0,1322,18.5374507904,0.833307938277,Burst.32E09.02Z.spec,59876.8071418
0.0,-0.5756,1.3907,222.298510523,0.0409097224874,0.388958032553,278.660495823,168.790456242,0.842132788527,0.195809341159,-0.179296497549,0.404156468335,-19.3733509386,2.2498,12260,0,23.5102245753,3.08516675403e-06,0.0,0.0,1323,17.9854393005,0.946574008553,Burst.62E09.04Z.spec,60258.5377188
30.399,0.3842,-0.5043,222.298510523,0.0409097224874,0.388958032553,278.660495823,168.790456242,0.842132788527,0.195809341159,-0.179296497549,0.404156468335,-19.3733509386,-2.7134,12260,1,23.3067998047,3.08516675403e-06,0.0,0.0,1323,17.9854393005,0.946574008553,Burst.62E09.04Z.spec,60288.9367188
0.0,-0.2167,0.3127,219.322042351,0.0511271644895,0.364249564151,312.477060152,306.679275455,0.953775145086,0.740719164528,-0.0494845241886,0.0889345117264,-19.6002944173,1.9777,12286,0,23.9962911651,2.78680360215e-06,0.0,0.0,1324,20.0002403259,1.55720125738,Exp.62E09.04Z.spec,60227.9847397
24.049,0.0156,-0.158,219.322042351,0.0511271644895,0.364249564151,312.477060152,306.679275455,0.953775145086,0.740719164528,-0.0494845241886,0.0889345117264,-19.6002944173,-2.76,12286,1,23.6344194938,2.78680360215e-06,0.0,0.0,1324,20.0002403259,1.55720125738,Exp.62E09.04Z.spec,60252.0337397
0.935,-0.1808,-0.1879,121.615324421,0.101768007827,0.121893862473,17.5419004315,289.94090755,0.979820457832,0.212328927299,0.0201323559008,0.0351831914803,-19.5011683492,-4.2133,12304,0,23.4350950965,2.37793425669e-06,0.0,0.0,1325,22.9725208282,0.215084753404,Burst.80E09.02Z.spec,60016.4121161
0.0,0.0216,0.369,121.615324421,0.101768007827,0.121893862473,17.5419004315,289.94090755,0.979820457832,0.212328927299,0.0201323559008,0.0351831914803,-19.5011683492,6.0611,12304,1,23.0402724315,2.37793425669e-06,0.0,0.0,1325,22.9725208282,0.215084753404,Burst.80E09.02Z.spec,60015.4771161
0.0,-0.161,-0.3627,121.615324421,0.101768007827,0.121893862473,17.5419004315,289.94090755,0.840008461638,0.212328927299,-0.064609722542,-0.0778464428012,-19.165530611,4.2276,12305,0,23.025302058,2.56379652564e-06,0.0,0.0,1326,18.8889007568,0.739559725573,Inst.16E09.04Z.spec,59945.6432552
2.116,0.1281,0.14,121.615324421,0.101768007827,0.121893862473,17.5419004315,289.94090755,0.840008461638,0.212328927299,-0.064609722542,-0.0778464428012,-19.165530611,-1.6162,12305,1,24.069299025,2.56379652564e-06,0.0,0.0,1326,18.8889007568,0.739559725573,Inst.16E09.04Z.spec,59947.7592552
0.0,-0.0968,-0.0988,108.334896509,0.0676811417127,0.222687070984,78.9696199904,19.1913816402,0.936752803894,0.597030451968,-0.0207147994589,-0.0209625422122,-19.3347676775,3.0152,12362,0,23.6983050232,2.28266833263e-06,0.0,0.0,1327,23.451379776,0.319908314215,Inst.25E09.02Z.spec,60144.2146856
1.342,0.0642,0.0429,108.334896509,0.0676811417127,0.222687070984,78.9696199904,19.1913816402,0.936752803894,0.597030451968,-0.0207147994589,-0.0209625422122,-19.3347676775,-4.3888,12362,1,23.2907308587,2.28266833263e-06,0.0,0.0,1327,23.451379776,0.319908314215,Inst.25E09.02Z.spec,60145.5566856
0.0,-0.3593,1.0321,236.227919868,0.0492718673692,0.187443000085,119.680411575,120.390045175,0.614932719125,0.300803596904,-0.0523591250811,0.266206371448,-19.4250294377,2.4891,12411,0,22.0367426612,7.04613967176e-06,0.0,0.0,1328,18.3500900269,1.08374280573,Inst.50E09.04Z.spec,60493.6329779
32.786,-0.0334,-0.5069,236.227919868,0.0492718673692,0.187443000085,119.680411575,120.390045175,0.614932719125,0.300803596904,-0.0523591250811,0.266206371448,-19.4250294377,-2.5853,12411,1,21.9955711578,7.04613967176e-06,0.0,0.0,1328,18.3500900269,1.08374280573,Inst.50E09.04Z.spec,60526.4189779
0.0,-2.0211,1.2609,340.464151549,0.0903388858999,0.398260218398,321.190657101,189.883634576,0.573388725523,0.316022740843,-0.68039060363,0.621427574812,-19.1358914595,1.8225,12528,0,22.4788375274,6.40799456607e-06,0.0,0.0,1330,17.5436992645,2.58635298916,Burst.32E09.02Z.spec,60101.254091
236.333,0.333,-0.3886,340.464151549,0.0903388858999,0.398260218398,321.190657101,189.883634576,0.573388725523,0.316022740843,-0.68039060363,0.621427574812,-19.1358914595,-0.8363,12528,1,23.3246011279,6.40799456607e-06,0.0,0.0,1330,17.5436992645,2.58635298916,Burst.32E09.02Z.spec,60337.587091
0.736,0.1214,-0.171,126.107769244,0.0432467644889,0.13495092837,221.356056724,200.414244719,0.46935065247,0.189024205283,-0.0221509910832,0.0280802027989,-19.5769282234,-2.6217,12545,0,21.0792120837,1.56394802151e-05,0.0,0.0,1331,19.267660141,0.654291417148,Exp.50E09.04Z.spec,60322.9007191
0.0,-0.2856,0.0547,126.107769244,0.0432467644889,0.13495092837,221.356056724,200.414244719,0.46935065247,0.189024205283,-0.0221509910832,0.0280802027989,-19.5769282234,9.0001,12545,1,19.7400512316,1.56394802151e-05,0.0,0.0,1331,19.267660141,0.654291417148,Exp.50E09.04Z.spec,60322.1647191
0.0,0.6847,0.1599,173.301725743,0.0292793517724,0.429794776858,181.781917301,338.955323342,0.511383347927,0.247224813945,0.236291296977,0.100913591481,-19.2374522866,1.817,12561,0,22.0650630143,9.29771125465e-06,0.0,0.0,1332,19.0688991547,0.693470671532,Burst.62E09.04Z.spec,60448.8354968
13.764,-0.1308,-0.1092,173.301725743,0.0292793517724,0.429794776858,181.781917301,338.955323342,0.511383347927,0.247224813945,0.236291296977,0.100913591481,-19.2374522866,-0.8499,12561,1,22.8900307595,9.29771125465e-06,0.0,0.0,1332,19.0688991547,0.693470671532,Burst.62E09.04Z.spec,60462.5994968
0.0,0.0895,0.8365,183.430347381,0.0681296410741,0.193567423239,40.9285232153,273.789576826,0.674734699119,0.232093852058,-0.00198890934587,0.194070431984,-19.1746623622,2.8864,12581,0,22.4611374861,4.45223586197e-06,0.0,0.0,1333,20.5790500641,0.836598415392,Burst.32E09.02Z.spec,60446.3800237
11.056,0.1022,-0.4055,183.430347381,0.0681296410741,0.193567423239,40.9285232153,273.789576826,0.674734699119,0.232093852058,-0.00198890934587,0.194070431984,-19.1746623622,-2.4287,12581,1,22.6485940937,4.45223586197e-06,0.0,0.0,1333,20.5790500641,0.836598415392,Burst.32E09.02Z.spec,60457.4360237
0.0,-0.1934,-0.3181,129.607021387,0.0299169743327,0.23312456047,64.6035650026,40.2297704393,0.917320830706,0.361068229938,-0.0451954543314,-0.0787821219846,-19.274698922,2.5336,12599,0,23.8305042493,2.27592950851e-06,0.0,0.0,1334,20.9472408295,0.367074233735,Burst.62E09.04Z.spec,60557.5231473
3.822,0.0916,0.1621,129.607021387,0.0299169743327,0.23312456047,64.6035650026,40.2297704393,0.917320830706,0.361068229938,-0.0451954543314,-0.0787821219846,-19.274698922,-4.764,12599,1,23.1449199932,2.27592950851e-06,0.0,0.0,1334,20.9472408295,0.367074233735,Burst.62E09.04Z.spec,60561.3451473
0.0,0.0139,-0.425,209.072836057,0.0309924655607,0.352061180212,251.983833708,355.757654343,0.874917434866,0.607464110478,0.0269833149242,-0.104596248347,-19.4524921619,2.821,12654,0,23.3167531306,3.01705025718e-06,0.0,0.0,1335,19.5516300201,0.911086582335,Inst.40E09.04Z.spec,60191.0712605
18.159,-0.1198,0.1694,209.072836057,0.0309924655607,0.352061180212,251.983833708,355.757654343,0.874917434866,0.607464110478,0.0269833149242,-0.104596248347,-19.4524921619,-1.743,12654,1,23.8395173782,3.01705025718e-06,0.0,0.0,1335,19.5516300201,0.911086582335,Inst.40E09.04Z.spec,60209.2302605
0.0,0.1979,0.4418,126.617886248,0.043653970588,0.206830881527,80.2251914088,249.468228533,0.421845092889,0.189420505418,0.0976744423538,0.190932154437,-19.4550055699,1.7613,12683,0,21.3872500458,1.80581026161e-05,0.0,0.0,1336,20.7300395966,0.962717798026,Exp.62E09.02Z.spec,60082.9516911
4.781,-0.0178,-0.0304,126.617886248,0.043653970588,0.206830881527,80.2251914088,249.468228533,0.421845092889,0.189420505418,0.0976744423538,0.190932154437,-19.4550055699,-0.1996,12683,1,23.7514320412,1.80581026161e-05,0.0,0.0,1336,20.7300395966,0.962717798026,Exp.62E09.02Z.spec,60087.7326911
0.0,0.2596,0.5513,208.303036654,0.0331698139199,0.0716893115826,76.0706091308,202.141049123,0.839467749295,0.4805287406,0.0457975000482,0.134472936084,-19.3175584613,3.7126,12723,0,23.0123094127,2.95387024056e-06,0.0,0.0,1337,21.1692295074,0.568557577282,Burst.50E09.04Z.spec,60306.5770929
18.957,-0.0823,-0.3116,208.303036654,0.0331698139199,0.0716893115826,76.0706091308,202.141049123,0.839467749295,0.4805287406,0.0457975000482,0.134472936084,-19.3175584613,-2.5424,12723,1,23.4233951138,2.95387024056e-06,0.0,0.0,1337,21.1692295074,0.568557577282,Burst.50E09.04Z.spec,60325.5340929
0.0,-1.2368,-0.7435,274.434932246,0.0686426359097,0.189310473236,184.361986034,212.244500433,0.860988605133,0.457736102446,-0.35891087809,-0.266186217313,-19.3573754622,2.1584,12821,0,23.6433199578,2.87685588244e-06,0.0,0.0,1338,18.3550701141,2.22061426205,Inst.25E09.02Z.spec,60188.4615984
107.335,0.3263,0.3421,274.434932246,0.0686426359097,0.189310473236,184.361986034,212.244500433,0.860988605133,0.457736102446,-0.35891087809,-0.266186217313,-19.3573754622,-1.3844,12821,1,24.1254958121,2.87685588244e-06,0.0,0.0,1338,18.3550701141,2.22061426205,Inst.25E09.02Z.spec,60295.7965984
0.0,0.6606,0.4101,166.059099134,0.0140945041892,0.302764722812,195.614992445,59.3143676847,0.585933710685,0.208228451833,0.218120934597,0.157971419213,-19.2686188998,2.1053,12909,0,22.2451276993,6.86783956079e-06,0.0,0.0,1339,20.9622802734,0.702397564155,Burst.32E09.02Z.spec,60430.3812085
11.052,-0.1615,-0.165,166.059099134,0.0140945041892,0.302764722812,195.614992445,59.3143676847,0.585933710685,0.208228451833,0.218120934597,0.157971419213,-19.2686188998,-1.1806,12909,1,22.8731557283,6.86783956079e-06,0.0,0.0,1339,20.9622802734,0.702397564155,Burst.32E09.02Z.spec,60441.4332085
0.0,0.5498,0.745,218.623252714,0.0328404257444,0.272382334956,142.606596339,241.219755963,0.669905100558,0.326373845785,0.182805002296,0.22996187948,-19.1907031399,4.7041,12918,0,21.8833506561,4.59931468992e-06,0.0,0.0,1340,21.3228607178,0.390003240762,Burst.32E09.02Z.spec,59829.6743919
29.296,-0.199,-0.2495,218.623252714,0.0328404257444,0.272382334956,142.606596339,241.219755963,0.669905100558,0.326373845785,0.182805002296,0.22996187948,-19.1907031399,-0.7786,12918,1,23.8362560212,4.59931468992e-06,0.0,0.0,1340,21.3228607178,0.390003240762,Burst.32E09.02Z.spec,59858.9703919
0.0,0.4863,-0.2056,143.51916817,0.0417013644665,0.34686838823,347.388569452,153.10507251,0.483919287654,0.176826398358,0.11362534546,-0.061831061368,-19.4096472798,2.1412,12952,0,21.5529351016,1.24531864555e-05,0.0,0.0,1341,21.9791603088,0.545024801338,Inst.62E09.02Z.spec,60298.3801951
3.605,-0.1426,0.2024,143.51916817,0.0417013644665,0.34686838823,347.388569452,153.10507251,0.483919287654,0.176826398358,0.11362534546,-0.061831061368,-19.4096472798,-3.0317,12952,1,21.175362629,1.24531864555e-05,0.0,0.0,1341,21.9791603088,0.545024801338,Inst.62E09.02Z.spec,60301.9851951
21.537,-0.3209,-0.0718,197.989363545,0.0341120476658,0.0521376495387,344.025281266,292.8392552,0.701739681686,0.260469166137,0.316851144166,0.0568221883552,-19.5332330174,-0.9662,12965,0,23.472267877,5.62210214172e-06,0.0,0.0,1342,19.1805496216,1.87368555234,Burst.32E09.02Z.spec,60413.2236479
0.0,0.9518,0.0907,197.989363545,0.0341120476658,0.0521376495387,344.025281266,292.8392552,0.701739681686,0.260469166137,0.316851144166,0.0568221883552,-19.5332330174,3.274,12965,1,22.1472387722,5.62210214172e-06,0.0,0.0,1342,19.1805496216,1.87368555234,Burst.32E09.02Z.spec,60391.6866479
0.0,1.0831,-1.6817,308.539532303,0.014203268845,0.166450608807,332.56823882,86.0415732318,0.574013994644,0.256862376743,0.269012013215,-0.499212881912,-19.1553621883,2.9921,12975,0,21.9239097388,6.50658812437e-06,0.0,0.0,1343,17.5967407227,3.24349165582,Exp.80E09.04Z.spec,60460.113581
94.928,-0.3032,0.8006,308.539532303,0.014203268845,0.166450608807,332.56823882,86.0415732318,0.574013994644,0.256862376743,0.269012013215,-0.499212881912,-19.1553621883,-1.6655,12975,1,22.5599884066,6.50658812437e-06,0.0,0.0,1343,17.5967407227,3.24349165582,Exp.80E09.04Z.spec,60555.041581
0.0,0.5872,1.0057,269.443571744,0.0452691738394,0.298637004632,231.923766206,99.5613305262,0.333209225021,0.200134306888,0.189659685124,0.266741752527,-19.4111843503,2.3232,12988,0,20.7130758936,3.03072153675e-05,0.0,0.0,1344,17.6238098145,1.75613258487,Burst.50E09.04Z.spec,60115.9570072
34.121,-0.3259,-0.3799,269.443571744,0.0452691738394,0.298637004632,231.923766206,99.5613305262,0.333209225021,0.200134306888,0.189659685124,0.266741752527,-19.4111843503,-2.9543,12988,1,20.452155905,3.03072153675e-05,0.0,0.0,1344,17.6238098145,1.75613258487,Burst.50E09.04Z.spec,60150.0780072
0.0,-1.3795,0.7073,252.256777467,0.101888196751,0.175241121353,283.545681913,41.9474844571,0.623617559138,0.212242612863,-0.46340154225,0.274497764457,-19.66026149,5.1104,13084,0,21.0619776093,8.4544121082e-06,0.0,0.0,1346,17.4165401459,2.31905280848,Burst.32E09.02Z.spec,60549.0547253
45.491,0.4912,-0.2497,252.256777467,0.101888196751,0.175241121353,283.545681913,41.9474844571,0.623617559138,0.212242612863,-0.46340154225,0.274497764457,-19.66026149,-0.8036,13084,1,23.0705150253,8.4544121082e-06,0.0,0.0,1346,17.4165401459,2.31905280848,Burst.32E09.02Z.spec,60594.5457253
0.0,-1.0641,-0.6971,193.950308452,0.0409678888722,0.254719872733,17.9542155366,27.493790764,0.797865743421,0.11769450527,-0.219444513791,-0.205146946041,-19.0774288913,2.4543,13111,0,23.5242557349,2.68712423261e-06,0.0,0.0,1347,16.4959106445,3.81755483615,Burst.32E09.02Z.spec,60403.1879838
10.168,0.2621,0.5553,193.950308452,0.0409678888722,0.254719872733,17.9542155366,27.493790764,0.797865743421,0.11769450527,-0.219444513791,-0.205146946041,-19.0774288913,-2.367,13111,1,23.5635792086,2.68712423261e-06,0.0,0.0,1347,16.4959106445,3.81755483615,Burst.32E09.02Z.spec,60413.3559838
0.0,0.5031,1.1693,247.252883287,0.0315230232598,0.213186526944,356.409800473,204.014767924,0.511756624612,0.274781635332,0.140186151765,0.528821723736,-19.3238382909,2.82,13128,0,21.5035877222,1.00499030328e-05,0.0,0.0,1348,18.3500900269,1.08374280573,Inst.50E09.04Z.spec,60094.4703415
58.931,-0.0371,-0.1706,247.252883287,0.0315230232598,0.213186526944,356.409800473,204.014767924,0.511756624612,0.274781635332,0.140186151765,0.528821723736,-19.3238382909,-0.2574,13128,1,24.1026891366,1.00499030328e-05,0.0,0.0,1348,18.3500900269,1.08374280573,Inst.50E09.04Z.spec,60153.4013415
3.997,-0.082,-0.2363,147.862686586,0.0747478495069,0.125344149243,161.948754747,136.980831973,0.731569172953,0.261852700974,0.0212177808806,0.101448013371,-19.1173981973,-1.4577,13151,0,23.6393324113,3.45786090583e-06,0.0,0.0,1349,21.0882797241,0.625878108157,Inst.40E09.02Z.spec,60108.1980442
0.0,-0.1278,0.4617,147.862686586,0.0747478495069,0.125344149243,161.948754747,136.980831973,0.731569172953,0.261852700974,0.0212177808806,0.101448013371,-19.1173981973,4.4924,13151,1,22.4173067493,3.45786090583e-06,0.0,0.0,1349,21.0882797241,0.625878108157,Inst.40E09.02Z.spec,60104.2010442
0.0,0.3175,-0.6783,226.218759406,0.0840246959502,0.25468801454,250.423534739,348.813238716,0.688710313146,0.36157865139,0.0604522963007,-0.127408669527,-19.3468198432,6.6099,13337,0,21.4828756907,4.95968291874e-06,0.0,0.0,1350,19.0230808258,1.1276086447,Inst.50E09.04Z.spec,60296.679523
16.629,-0.2633,0.3986,226.218759406,0.0840246959502,0.25468801454,250.423534739,348.813238716,0.688710313146,0.36157865139,0.0604522963007,-0.127408669527,-19.3468198432,-2.843,13337,1,22.3989207644,4.95968291874e-06,0.0,0.0,1350,19.0230808258,1.1276086447,Inst.50E09.04Z.spec,60313.308523
0.0,1.9691,-0.6462,282.120645706,0.0902424555654,0.00568533029488,69.3935220028,15.2474453621,0.555617789562,0.22438127215,0.627800903566,-0.387200691311,-19.2285390452,2.5436,13378,0,21.9415502627,7.53651335635e-06,0.0,0.0,1351,17.8295001984,3.22793159798,Exp.80E09.04Z.spec,60225.876703
90.648,-0.4379,0.3097,282.120645706,0.0902424555654,0.00568533029488,69.3935220028,15.2474453621,0.555617789562,0.22438127215,0.627800903566,-0.387200691311,-19.2285390452,-0.691,13378,1,23.356477185,7.53651335635e-06,0.0,0.0,1351,17.8295001984,3.22793159798,Exp.80E09.04Z.spec,60316.524703
0.0,0.1254,-0.4016,179.92760028,0.118747766461,0.128140173304,103.136481811,26.739182228,0.569140088513,0.339751990014,0.0532485236279,-0.1091893872,-19.5013133104,6.9352,13389,0,20.6431543323,9.1366016799e-06,0.0,0.0,1352,19.2874393463,0.675275719039,Burst.32E09.02Z.spec,60234.1433948
8.022,-0.0973,0.1766,179.92760028,0.118747766461,0.128140173304,103.136481811,26.739182228,0.569140088513,0.339751990014,0.0532485236279,-0.1091893872,-19.5013133104,-1.2595,13389,1,22.4953063775,9.1366016799e-06,0.0,0.0,1352,19.2874393463,0.675275719039,Burst.32E09.02Z.spec,60242.1653948
0.0,0.7282,0.1293,179.92760028,0.118747766461,0.128140173304,103.136481811,26.739182228,0.691224812194,0.339751990014,0.251931851171,-0.00209624004787,-19.2143975702,2.3434,13390,0,22.7581733994,4.35084914646e-06,0.0,0.0,1353,19.1370506287,1.76487094506,Inst.40E09.04Z.spec,60419.4740776
19.47,-0.1793,0.007,179.92760028,0.118747766461,0.128140173304,103.136481811,26.739182228,0.691224812194,0.339751990014,0.251931851171,-0.00209624004787,-19.2143975702,-0.7211,13390,1,24.0378007244,4.35084914646e-06,0.0,0.0,1353,19.1370506287,1.76487094506,Inst.40E09.04Z.spec,60438.9440776
0.0,0.4687,0.1684,225.567394123,0.0610371002212,0.0878550228562,305.392430205,44.6183193525,0.647226707879,0.469303924389,0.130760061196,0.0283963946666,-19.2902710351,3.4063,13404,0,21.9965927359,5.48766887834e-06,0.0,0.0,1354,19.5721092224,0.740311789102,Burst.50E09.04Z.spec,59908.9397089
20.709,-0.2144,-0.0399,225.567394123,0.0610371002212,0.0878550228562,305.392430205,44.6183193525,0.647226707879,0.469303924389,0.130760061196,0.0283963946666,-19.2902710351,-1.6132,13404,1,22.8080794389,5.48766887834e-06,0.0,0.0,1354,19.5721092224,0.740311789102,Burst.50E09.04Z.spec,59929.6487089
13.469,0.0087,-0.1202,260.447840404,0.127131724935,0.155247472336,181.1375341,50.9651257718,0.908324247077,0.814800139334,0.0119541450355,0.033141418262,-19.5128342018,-2.4026,13484,0,23.5986689765,2.90470795223e-06,0.0,0.0,1355,20.0002403259,1.55720125738,Exp.62E09.04Z.spec,59916.080732
0.0,0.1305,0.1725,260.447840404,0.127131724935,0.155247472336,181.1375341,50.9651257718,0.908324247077,0.814800139334,0.0119541450355,0.033141418262,-19.5128342018,2.9065,13484,1,23.3919468401,2.90470795223e-06,0.0,0.0,1355,20.0002403259,1.55720125738,Exp.62E09.04Z.spec,59902.611732
0.0,0.0555,-0.1613,167.258352471,0.10591701573,0.406930347382,148.831713698,289.438376671,0.514720037549,0.429559505362,-0.00686863075772,-0.0389148008956,-19.2843191807,2.3058,13601,0,21.7786401804,9.55588431615e-06,0.0,0.0,1358,20.7574806213,0.440720275084,Burst.40E09.04Z.spec,60496.5360407
3.504,0.0299,0.0605,167.258352471,0.10591701573,0.406930347382,148.831713698,289.438376671,0.514720037549,0.429559505362,-0.00686863075772,-0.0389148008956,-19.2843191807,-0.7878,13601,1,22.9446543263,9.55588431615e-06,0.0,0.0,1358,20.7574806213,0.440720275084,Burst.40E09.04Z.spec,60500.0400407
