obsHistIDs, filter_index, moonAlt, moonPhase, rotSkyPos, altitude, vSkyBright, filtSkyBrightness, rawSeeing, airmass, dist2Moon, sunAlt, field, ra, dec, randomDitherFieldPerVisitRA, randomDitherFieldPerVisitDec
1469058,2,45.4563515218,61.235764,210.866975145,59.7714155543,20.357303,20.407265,0.509616,1.157378,71.4484673064,-19.9031787041,1234,98.5356773248,-31.8503800566,99.0637598964,-30.6410953342
1469061,2,45.7515966737,61.220759,206.091429218,51.8925010261,20.325426,20.375348,0.509616,1.270887,78.2167031487,-19.6038082562,1305,89.9551759765,-30.452764107,90.0476949435,-29.2707521756
1469081,2,47.6917463595,61.118389,203.842111506,51.7423860838,17.233063,17.282712,0.509616,1.273509,73.9922853252,-17.5239141641,1447,94.0409380135,-26.9236878637,93.6163013002,-27.6238422893
1469082,2,47.7830758321,61.113386,203.925591457,49.1196717766,17.232309,17.281945,0.509616,1.322619,76.7547440387,-17.4142500421,1431,90.9908544869,-27.4389488088,90.710670795,-26.5975602867
1469607,2,21.8998793244,50.748714,323.46320865,74.4250976437,20.862167,20.884164,0.811839,1.038121,83.6673652453,-32.2474398087,1212,92.1411245564,-32.9919984634,93.2652534946,-31.6960825224
1469614,2,23.0460813935,50.705753,327.863524516,76.0352809353,20.852989,20.874871,0.811839,1.030456,80.9560143672,-31.7556128373,1220,95.3622932807,-32.459147714,94.200589065,-32.275170966
1469647,2,27.9650959521,50.520151,331.114372454,68.2864278266,20.801031,20.822419,0.811839,1.076376,83.7677474511,-29.3061609674,1212,92.1411245564,-32.9919984634,91.4494054493,-32.4245410631
1469661,2,29.9695315026,50.443799,332.018671742,68.9336982478,20.788155,20.809338,0.811839,1.071623,81.0700329685,-28.1764027869,1220,95.3622932807,-32.459147714,95.222614442,-32.8253823366
1474168,2,-20.7594068332,1.687681,54.695639743,68.8001990815,21.526108,21.246108,0.596055,1.072589,123.120494173,-28.1183048665,1305,89.9551759765,-30.452764107,90.9684979383,-29.580149385
1474169,2,-20.8611641376,1.688823,54.5427746033,61.7655378645,21.477802,21.197802,0.596055,1.135051,124.376188477,-28.1977168169,1234,98.5356773248,-31.8503800566,97.4585345752,-32.4207595417
1474218,2,-26.0958211455,1.75177,33.4888674634,76.8035600428,21.563608,21.283608,0.596055,1.027124,123.062109774,-32.08546464,1305,89.9551759765,-30.452764107,90.6990497399,-29.1014431472
1486687,2,1.76367868497,78.250204,132.654282701,77.2987674651,20.481901,20.577234,0.604633,1.025085,76.785053506,-28.8415494913,1568,95.1401002477,-23.8813965631,93.3065936024,-23.8372788128
1486736,2,8.82635753821,78.023386,148.154223454,82.6668090477,20.399086,20.493816,0.604633,1.008247,76.9841563398,-32.771753487,1568,95.1401002477,-23.8813965631,93.8854505926,-23.1977433219
1486800,2,18.3475982904,77.714432,190.838834346,80.8461783579,20.254944,20.348849,0.604633,1.0129,77.2294968677,-36.7445282469,1568,95.1401002477,-23.8813965631,95.7194585213,-23.6688865169
1486801,2,18.4836757667,77.709976,196.488427389,83.6577395544,20.248469,20.342362,0.604633,1.006158,75.8105668881,-36.7948912371,1464,97.0530344383,-26.341505448,96.2378709359,-25.961347951
1486808,2,19.4430935946,77.678515,201.744684906,78.043039641,20.254074,20.347883,0.604633,1.022178,80.0500535016,-37.0797658528,1564,92.1208418505,-24.4157942986,92.9966041524,-23.5078853764
1486813,2,20.1438209781,77.65549,208.070425443,75.1486860431,20.251445,20.345193,0.604633,1.034561,82.8505566126,-37.2757174187,1542,89.0888637902,-24.8893439163,90.0316217853,-24.1855798565
1486814,2,20.2798984544,77.651014,210.784354631,79.9069286443,20.241841,20.335577,0.604633,1.015719,78.5941104484,-37.312558605,1447,94.0409380135,-26.9236878637,93.8279127858,-26.6229996128
1486817,2,20.6880162919,77.637577,219.168904413,74.5438144988,20.249355,20.343055,0.604633,1.037524,84.1150171707,-37.4197017127,1413,87.901867126,-27.8835640578,88.4397565623,-27.1541314889
1486821,2,21.2256225911,77.619857,228.944309243,76.1210527172,20.243535,20.337188,0.604633,1.030074,82.5252311765,-37.5553208228,1305,89.9551759765,-30.452764107,89.0589649484,-30.5093723371
1487525,2,13.1431934541,67.319498,250.701006415,76.8731171191,20.622724,20.688909,0.737135,1.026833,89.8343964732,-37.4233113468,1431,90.9908544869,-27.4389488088,89.5925183655,-27.1456517135
1487526,2,13.2806460291,67.314655,253.535829698,74.1894401025,20.611595,20.677767,0.737135,1.039321,92.4931498258,-37.4604963077,1413,87.901867126,-27.8835640578,87.15090917,-27.3763818176
1487527,2,13.4214790552,67.309694,261.723511182,78.8754900216,20.62255,20.688709,0.737135,1.01915,87.7225886319,-37.4968218319,1323,93.1078762442,-29.9663229389,94.4243339281,-31.0155805491
1487528,2,13.5601921374,67.304807,258.397204702,81.3569129365,20.620722,20.686868,0.737135,1.011487,85.0820553373,-37.5335484265,1333,96.2172036068,-29.4075744971,95.8972307923,-30.0447608611
1487529,2,13.7080152485,67.299598,251.146137326,83.722541081,20.613901,20.680033,0.737135,1.006033,82.4473662122,-37.569300993,1365,99.2852207124,-28.7786387254,98.2058336321,-28.2253906784
1487530,2,13.8580155993,67.294312,238.332108125,75.9942571572,20.609296,20.675414,0.737135,1.03064,89.183000756,-37.6068870243,1564,92.1208418505,-24.4157942986,91.1017409566,-23.8713698017
1487551,2,16.7799284671,67.191339,249.742390728,73.1812062704,20.563986,20.62983,0.737135,1.044688,89.9188504522,-38.245964149,1431,90.9908544869,-27.4389488088,89.2592676241,-27.1822064208
1487552,2,16.9165789012,67.186521,251.515236737,70.4760433365,20.550043,20.615874,0.737135,1.061007,92.5755411567,-38.271174292,1413,87.901867126,-27.8835640578,88.6239146592,-28.7162436215
1487553,2,17.0555784623,67.18162,258.406257435,75.1622651429,20.566569,20.632386,0.737135,1.034496,87.8011984414,-38.2954677025,1323,93.1078762442,-29.9663229389,93.6972895011,-31.0216539018
1487554,2,17.192343488,67.176799,256.421245154,77.6434588747,20.56769,20.633494,0.737135,1.023715,85.1623840202,-38.3197038172,1333,96.2172036068,-29.4075744971,96.8589250356,-28.5866405682
1487555,2,17.33214519,67.171868,252.594861111,80.0501107973,20.563794,20.629585,0.737135,1.015271,82.5292418811,-38.3430804953,1365,99.2852207124,-28.7786387254,99.9983404833,-27.6214931623
1487557,2,17.6268746799,67.161475,269.181072547,79.2602884768,20.560575,20.626338,0.737135,1.017829,83.0267984304,-38.3905786965,1234,98.5356773248,-31.8503800566,98.1831725963,-30.9279180065
1487559,2,17.9005766186,67.151823,268.560387368,73.5001145792,20.551521,20.617259,0.737135,1.042949,88.322074373,-38.4358996581,1212,92.1411245564,-32.9919984634,92.4391662772,-32.2637691058
1487572,2,19.7534648323,67.086438,241.404708893,70.1964972282,20.518545,20.584109,0.737135,1.062859,89.3283028528,-38.6816412564,1564,92.1208418505,-24.4157942986,93.4961498425,-24.296160711
1487583,2,21.3395838965,67.030405,264.591222242,70.1138194184,20.503202,20.568617,0.737135,1.063413,88.3851570262,-38.822588874,1212,92.1411245564,-32.9919984634,91.150817239,-31.5237368176
1487584,2,21.4761770349,67.025576,265.005642615,72.6775190727,20.509342,20.574744,0.737135,1.047512,85.7413005764,-38.833761551,1220,95.3622932807,-32.459147714,94.3321873097,-32.4524441078
1487585,2,21.6127128775,67.020748,264.882571281,75.2457450936,20.510463,20.575852,0.737135,1.034098,83.104090437,-38.8425851011,1234,98.5356773248,-31.8503800566,97.6342473226,-31.266650655
1487617,2,26.3118262342,66.854191,241.032744692,61.0899060324,20.408577,20.473522,0.737135,1.142364,92.1510367263,-38.8603467927,1542,89.0888637902,-24.8893439163,89.4957542501,-24.8977663959
1487618,2,26.4499090629,66.849281,244.620606405,65.7895350512,20.438912,20.503844,0.737135,1.096439,87.4875613444,-38.852210792,1447,94.0409380135,-26.9236878637,93.4517931304,-25.7177835922
1487652,2,31.2407529626,66.678216,234.291495162,56.0042753471,20.335852,20.400327,0.737135,1.20616,92.2539972421,-38.2752995881,1542,89.0888637902,-24.8893439163,90.5318658776,-24.7836904988
1487653,2,31.3777471714,66.673301,237.618088121,60.6976018301,20.374668,20.439131,0.737135,1.146727,87.5859381978,-38.2487143464,1447,94.0409380135,-26.9236878637,95.8017537797,-26.6906659284
1487654,2,31.5121630702,66.668476,236.625897107,63.0073665896,20.385927,20.450377,0.737135,1.122255,84.9617914961,-38.223103133,1464,97.0530344383,-26.341505448,98.2897173894,-26.3750807748
1487655,2,31.6474957014,66.663616,241.640767505,65.343659295,20.3947,20.459136,0.737135,1.100322,82.8178980183,-38.1975492153,1365,99.2852207124,-28.7786387254,98.2616594901,-28.7113161845
1487656,2,31.7819688959,66.658786,242.374611849,62.6733894908,20.383807,20.44823,0.737135,1.125616,85.4490921009,-38.1713077483,1333,96.2172036068,-29.4075744971,95.4278934841,-28.1388740513
1487657,2,31.9163847946,66.653955,242.659887535,59.964043965,20.367046,20.431457,0.737135,1.155122,88.0856719867,-38.1447798024,1323,93.1078762442,-29.9663229389,92.2816924015,-30.3126759261
1487658,2,32.0508579892,66.649123,242.59411198,57.2193469432,20.34424,20.408637,0.737135,1.189418,90.7311327184,-38.1177934902,1305,89.9551759765,-30.452764107,91.5379681317,-30.8478758025
1487659,2,32.1858468457,66.64427,247.427010982,59.2460705519,20.360337,20.424722,0.737135,1.163644,88.5648938866,-38.0903488119,1212,92.1411245564,-32.9919984634,93.5907563136,-32.2061868474
1487660,2,32.3202627444,66.639435,247.845728538,61.7683453577,20.375696,20.440068,0.737135,1.135022,85.9262513527,-38.0623884715,1220,95.3622932807,-32.459147714,96.4493029302,-32.5094534084
1487695,2,37.2197967379,66.461927,239.456251319,57.1210273856,20.313638,20.377536,0.737135,1.190735,85.071742097,-36.7613732061,1464,97.0530344383,-26.341505448,95.3645271365,-26.3844199869
1487696,2,37.3520926928,66.457095,243.553758991,59.3953833533,20.326683,20.390569,0.737135,1.161846,82.9196553227,-36.6908993972,1365,99.2852207124,-28.7786387254,97.5180773657,-28.7138371988
1487697,2,37.4843313519,66.452262,243.897361781,56.7526155233,20.310799,20.374672,0.737135,1.19573,85.547812729,-36.6463805766,1333,96.2172036068,-29.4075744971,96.6991030542,-30.4054950889
1487698,2,37.6165127153,66.447428,243.913060824,54.0740951268,20.288828,20.352688,0.737135,1.234912,88.1812413469,-36.6013460939,1323,93.1078762442,-29.9663229389,93.5192486026,-30.6840098731
1487699,2,37.7486940786,66.442592,243.658610267,51.3624577698,20.260563,20.32441,0.737135,1.280231,90.8236081065,-36.5559678365,1305,89.9551759765,-30.452764107,89.5347862737,-30.8226656595
1487700,2,37.8804170757,66.43777,247.652469874,53.4837767105,20.282365,20.346199,0.737135,1.244267,88.6489467951,-36.5101312129,1212,92.1411245564,-32.9919984634,92.0592877511,-32.5340332978
1498331,2,-13.8769805023,34.479744,309.822344055,74.0726713039,21.55284,21.27284,0.614164,1.039923,88.7941915962,-39.636991084,1234,98.5356773248,-31.8503800566,99.7162916116,-30.856584761
1498375,2,-20.5981765096,34.688679,312.948172602,67.2022770867,21.516427,21.236427,0.614164,1.084743,88.6097564819,-41.7969846759,1234,98.5356773248,-31.8503800566,96.8208423243,-32.2903543475
1499065,2,-7.90051503706,44.195061,307.619206741,62.4770941502,21.30992,21.02992,0.59878,1.127619,72.0772884865,-40.3331921009,1413,87.901867126,-27.8835640578,89.3164035538,-27.4833530379
1499066,2,-8.0298889072,44.199535,306.949132599,64.8554992536,21.33654,21.05654,0.59878,1.104683,74.1260136746,-40.4020616279,1431,90.9908544869,-27.4389488088,90.4495318471,-27.2381843974
1499111,2,-15.0474186862,44.440409,307.871766537,57.3472884189,21.439699,21.159699,0.59878,1.187712,73.9340155174,-42.4576623095,1431,90.9908544869,-27.4389488088,90.8347521443,-28.9441662324
1499774,2,-0.532908045251,54.389115,248.180679665,66.3883332429,20.89149,20.923195,0.688375,1.09137,67.9888908436,-40.7228606974,1568,95.1401002477,-23.8813965631,94.0978694275,-23.8025002747
1499775,2,-0.654088618921,54.393735,250.072872784,63.8492707738,20.865751,20.897468,0.688375,1.114037,66.2448073152,-40.7731663918,1564,92.1208418505,-24.4157942986,91.4025758154,-25.2873204008
1499776,2,-0.775383784151,54.398357,251.358819259,61.2495893699,20.837162,20.868891,0.688375,1.140613,64.5457582695,-40.8228991284,1542,89.0888637902,-24.8893439163,89.5454628487,-25.993032517
1499777,2,-0.89897078056,54.403063,254.954931565,65.9550052625,20.911378,20.943119,0.688375,1.095021,69.1962848053,-40.872116203,1447,94.0409380135,-26.9236878637,94.5651150218,-25.9486282879
1499778,2,-1.02038053735,54.407684,253.314324214,68.2597852891,20.941896,20.97365,0.688375,1.076575,70.8746500746,-40.9218489396,1464,97.0530344383,-26.341505448,96.483954412,-26.4998136868
1499816,2,-6.81590593088,54.625329,246.733789345,59.3066894867,21.128353,20.848353,0.688375,1.162912,67.8078361803,-42.6975597383,1568,95.1401002477,-23.8813965631,94.4879932228,-25.1186989217
1499818,2,-7.06508527598,54.634572,251.606508914,58.9630866969,21.143652,20.863652,0.688375,1.167088,69.0291530164,-42.7504437428,1447,94.0409380135,-26.9236878637,93.6750358577,-25.5084248139
1499819,2,-7.18970359642,54.639192,247.756060644,56.4504948779,21.11487,20.83487,0.688375,1.199895,66.064783976,-42.7756538858,1564,92.1208418505,-24.4157942986,93.677179311,-24.2989109084
1499820,2,-7.3144938042,54.643816,248.364198047,53.8391251351,21.087716,20.807716,0.688375,1.238603,64.3746730719,-42.8003483667,1542,89.0888637902,-24.8893439163,88.3023689118,-25.3333289117
1509248,2,21.508377263,50.549624,242.156143041,41.168621862,20.500237,20.521702,0.558475,1.519123,111.806640367,-47.2510845193,1365,99.2852207124,-28.7786387254,99.1908266387,-28.5518620301
1512965,2,-39.2174140907,9.171435,251.79581417,69.4840815058,21.530024,21.250024,0.729793,1.067722,122.348318952,-36.8406132691,1220,95.3622932807,-32.459147714,93.6811902138,-32.9254207676
1513016,2,-38.5516371327,9.03277,265.707916985,62.0488654941,21.480036,21.200036,0.729793,1.132059,122.256187339,-41.8572598359,1220,95.3622932807,-32.459147714,95.8118187604,-31.6407347994
1513023,2,-38.3049788019,9.009486,227.53832811,60.6856270122,21.469057,21.189057,0.729793,1.146862,125.290801005,-42.8598786816,1333,96.2172036068,-29.4075744971,94.9761168627,-29.3629983806
1513024,2,-38.2770184615,9.007052,227.722419449,57.9642493727,21.445392,21.165392,0.729793,1.179641,123.504891558,-42.9506924922,1323,93.1078762442,-29.9663229389,91.3964481865,-30.41145385
1513025,2,-38.2485997549,9.004618,227.58760248,55.2303239574,21.419217,21.139217,0.729793,1.217361,121.662030105,-43.0287866396,1305,89.9551759765,-30.452764107,91.2119584097,-30.0757578778
1513047,2,-37.1910342566,8.930676,225.316741555,56.1916898419,21.428701,21.148701,0.729793,1.203512,125.230697732,-45.2049949371,1333,96.2172036068,-29.4075744971,95.0712865776,-29.6668951952
1513048,2,-37.1500677743,8.928252,225.310037949,53.4981579512,21.401353,21.121353,0.729793,1.244035,123.434589636,-45.2787919011,1323,93.1078762442,-29.9663229389,93.4907435404,-30.0051694774
1513050,2,-37.0671607813,8.923412,228.963789808,52.9202154232,21.395167,21.115167,0.729793,1.253455,120.403012646,-45.407707405,1212,92.1411245564,-32.9919984634,92.1314243675,-31.9974583227
1515514,2,-46.8419926536,0.10383,288.398936433,51.9925967529,21.384999,21.104999,0.725551,1.26915,107.614136293,-43.1014949838,1413,87.901867126,-27.8835640578,88.073644302,-27.1214155988
1515546,2,-49.0871277738,0.098262,291.180531936,47.3835523615,21.329998,21.049998,0.725551,1.35888,107.464995379,-45.6713825824,1413,87.901867126,-27.8835640578,88.9299373187,-27.3590784922
1515549,2,-49.2678386624,0.097774,288.01803409,49.568068547,21.35701,21.07701,0.725551,1.313759,112.168692398,-45.8830331919,1564,92.1208418505,-24.4157942986,92.8438900335,-23.5334392941
1515550,2,-49.32719709,0.097612,291.243328111,49.3443858238,21.354323,21.074323,0.725551,1.318153,110.174741975,-45.9516162399,1431,90.9908544869,-27.4389488088,91.0825920506,-28.6795170268
1515551,2,-49.3874149542,0.097447,298.938036708,56.5216562361,21.431886,21.151886,0.725551,1.198908,114.438693886,-46.0208868374,1234,98.5356773248,-31.8503800566,97.1211391194,-32.7937550663
1515553,2,-49.5020065133,0.097129,294.605501748,56.3442685027,21.430178,21.150178,0.725551,1.201373,116.372025375,-46.1586258913,1365,99.2852207124,-28.7786387254,99.1241493845,-28.7660909497
1515617,2,-52.2319785197,0.086946,309.748661682,46.7984478612,21.322468,21.042468,0.725551,1.371841,114.1669973,-49.6505744695,1234,98.5356773248,-31.8503800566,98.2555487106,-30.7808397405
1515618,2,-52.2519747468,0.086811,306.804460756,46.5850210825,21.31969,21.03969,0.725551,1.376666,116.083369237,-49.6816860778,1365,99.2852207124,-28.7786387254,99.2523396742,-29.4540986701
1517133,2,-39.2405042898,2.856552,197.011194081,56.6392271756,21.433011,21.153011,0.807872,1.197286,97.1902005345,-41.3441188346,1431,90.9908544869,-27.4389488088,90.1743837147,-28.6071524573
1517134,2,-39.3644923567,2.857956,201.328201884,58.8416196443,21.453279,21.173279,0.807872,1.168581,98.9872826589,-41.4372817721,1323,93.1078762442,-29.9663229389,93.9832660409,-31.4719987287
1517135,2,-39.4886523109,2.859364,201.108014204,61.2683250898,21.47382,21.19382,0.807872,1.140408,101.7072852,-41.5301582307,1333,96.2172036068,-29.4075744971,95.3170046526,-30.740675399
1517136,2,-39.6151040963,2.860799,201.21137579,55.9658871748,21.4265,21.1465,0.807872,1.206706,96.2448774683,-41.622862802,1305,89.9551759765,-30.452764107,91.3018852504,-30.7701827255
1517139,2,-39.9863234517,2.865023,205.823857928,57.7409677199,21.443346,21.163346,0.807872,1.182534,98.041615818,-41.9007473326,1212,92.1411245564,-32.9919984634,93.962847364,-33.2189470461
1517140,2,-40.1099677439,2.866433,206.262800895,60.2538460178,21.465458,21.185458,0.807872,1.151768,100.769467881,-41.9923059883,1220,95.3622932807,-32.459147714,96.5833457243,-31.7203759329
1517158,2,-42.3642128931,2.892467,193.634238132,53.2126530819,21.398311,21.118311,0.807872,1.248656,98.1162722187,-43.6179018446,1564,92.1208418505,-24.4157942986,90.6819187063,-23.6873357579
1517159,2,-42.4872842275,2.893907,196.529737646,57.8974997895,21.444782,21.164782,0.807872,1.180503,102.506274845,-43.7025850067,1464,97.0530344383,-26.341505448,96.4465527925,-27.820366813
1517160,2,-42.6103555619,2.895349,197.357890843,52.8210364289,21.394094,21.114094,0.807872,1.2551,97.06455089,-43.7884713802,1431,90.9908544869,-27.4389488088,92.4133354703,-26.8654180559
1517161,2,-42.7308485862,2.896763,194.051122224,50.320362132,21.365915,21.085915,0.807872,1.299336,95.3465369413,-43.8740712748,1542,89.0888637902,-24.8893439163,89.7537084007,-25.2554639474
1517164,2,-43.111579041,2.901244,200.831619363,52.0634143364,21.385786,21.105786,0.807872,1.267926,96.1212904719,-44.1235943946,1305,89.9551759765,-30.452764107,89.7226157282,-29.6801305202
1517168,2,-43.5929208847,2.906939,201.120905754,54.0699125349,21.407361,21.127361,0.807872,1.234977,98.8361936883,-44.4647334658,1323,93.1078762442,-29.9663229389,93.4111145502,-29.3111457002
1517169,2,-43.712382585,2.908358,201.110878993,56.4693451894,21.431383,21.151383,0.807872,1.199632,101.554706539,-44.5474112756,1333,96.2172036068,-29.4075744971,96.5944624072,-29.368613367
1517170,2,-43.8349955532,2.909816,205.351053155,56.0964642563,21.427775,21.147775,0.807872,1.204854,100.642729616,-44.6280264374,1220,95.3622932807,-32.459147714,95.3451135305,-31.7237563839
