obshistid,expmjd,filter,rotskypos,start_run,end_run,altitude,rawseeing,airmass,moonalt,moonphase,dist2moon,sunalt,cputime,hostname,cputime_fell,runlimit,vskybright,filtskybrightness
2186405,62801.11328,0,134.1894531,57449.672,57449.816,48.86390305, 0.6605100, 1.3277620,-36.70562363, 0.2100820, 132.9251251,-40.40773392, 11551.80,4,  16393.05,0,21.348492,22.008492
2187206,62802.10938,0, 98.5240479,57449.672,57449.812,48.73246765, 0.2230910, 1.3304321,-25.62782860, 2.5595889, 133.4070282,-39.57539749, 11115.50,3,  19007.51,0,21.346882,22.006882
2187989,62803.10547,0,127.6509781,57449.672,57449.809,48.11080933, 0.2905240, 1.3433011,-13.34166622, 7.6769128, 130.4257660,-38.44317627, 10884.92,4,  15446.69,0,21.339182,21.999182
2188810,62804.12891,0, 98.5424957,57449.672,57449.820,55.57421494, 0.2126840, 1.2123320, -7.57438755,15.4261189, 124.4221954,-41.66887283, 11529.81,4,  16361.85,0,21.383888,22.043888
2190068,62808.09766,2,126.4870834,57449.672,57451.715,50.13054276, 0.4355470, 1.3029240, 40.55051422,57.3289642,  89.1847763,-35.77663040,151069.92,4, 214381.95,0,20.450647,20.490191
2190078,62808.10547,1,126.4870834,57449.672,57453.770,51.84167862, 0.4355470, 1.2717720, 38.89638519,57.3886719,  89.1519470,-36.80560684,309423.84,3, 529114.78,0,20.475004,20.477913
2190098,62808.11328,3,126.4870834,57449.672,57450.680,54.84793091, 0.4355470, 1.2230550, 35.98088837,57.4932938,  89.0928726,-38.48723602, 72436.28,3, 123866.04,0,20.516106,19.601067
2190124,62808.12500,4,126.4870834,57449.672,57450.457,58.63879395, 0.4355470, 1.1710960, 32.29253006,57.6248016,  89.0156937,-40.36006546, 65260.98,4,  92611.26,0,20.565414,18.846413
2190144,62808.13672,5,126.4870834,57449.672,57450.602,61.65867996, 0.4355470, 1.1361910, 29.34815788,57.7292900,  88.9519272,-41.63695908, 70919.80,3, 121272.86,0,20.603245,17.299999
2191098,62812.27734,2,256.5375366,57449.672,57455.059,69.98507690, 0.6130530, 1.0642800, 14.51015663,92.5607452,  56.2168999,-33.51407623,427568.69,4, 690576.25,1,19.472624,19.704512
2191118,62812.28906,1,256.7443848,57449.672,57455.117,66.96151733, 0.6130530, 1.0866719, 11.71658611,92.6116104,  56.1691742,-31.54338837,427925.47,4,2052610.38,1,19.506090,19.255835
2191128,62812.29297,3,256.7413025,57449.672,57454.656,65.23622894, 0.6130530, 1.1012720, 10.11052799,92.6405487,  56.1410408,-30.36395645,382409.50,3, 653920.26,0,19.527346,18.943274
2191148,62812.30469,4,256.5800171,57449.672,57453.941,62.21255875, 0.6130530, 1.1303500,  7.27536058,92.6911469,  56.0901031,-28.20791626,347582.59,0, 347582.59,0,19.565456,18.266588
2191174,62812.31641,5,256.1658325,57449.672,57451.488,58.41402054, 0.6130530, 1.1739110,  3.67907667,92.7545395,  56.0231819,-25.35172081,140528.66,4, 199422.93,0,19.600246,17.299999
2194603,62819.08984,2, 84.9329147,57449.672,57450.059,55.98754501, 0.4724730, 1.2063980, -3.71230817,86.1726685,  63.8983154,-30.89216614, 32408.89,4,  45991.16,0,20.262901,20.427715
2194613,62819.09375,1, 84.9329147,57449.672,57450.000,57.70693588, 0.4724730, 1.1829780, -2.17855740,86.1366272,  63.9402580,-31.96743584, 26468.04,3,  45260.35,0,20.157516,19.994671
2194633,62819.10156,3, 84.9329147,57449.672,57453.125,60.72539139, 0.4724730, 1.1464150,  0.48512337,86.0733490,  64.0122757,-33.74492264,299453.16,1, 338382.07,0,20.033146,19.347282
2194659,62819.11719,4, 84.9329147,57449.672,57451.164,64.52730560, 0.4724730, 1.1076790,  3.78478742,85.9935837,  64.1001663,-35.76797867,128599.67,3, 219905.44,0,20.038284,18.612162
2194679,62819.12500,5, 84.9329147,57449.672,57451.062,67.55184174, 0.4724730, 1.0819890,  6.36315489,85.9300232,  64.1678391,-37.19046021,109079.18,4, 154793.27,0,20.016455,17.299999
2196434,62822.08984,2, 89.3942490,57449.672,57450.496,59.22555923, 0.6554780, 1.1638920,-27.61307144,61.6762772,  86.8968964,-30.63685608, 52588.52,0,  52588.52,0,21.456652,21.176653
2196444,62822.09375,1, 89.3942490,57449.672,57449.973,60.94809723, 0.6554780, 1.1439310,-25.94748306,61.6238251,  86.9549408,-31.68582726, 25497.78,3,  43601.20,0,21.471214,21.881214
2196464,62822.10547,3, 89.3942490,57449.672,57450.074,63.97079468, 0.6554780, 1.1128809,-23.02694511,61.5318222,  87.0551529,-33.41547012, 32686.43,4,  46385.01,0,21.494543,20.134544
2196490,62822.11719,4, 89.3942490,57449.672,57450.246,67.77478027, 0.6554780, 1.0802600,-19.35583305,61.4160194,  87.1780472,-35.37556076, 45907.62,4,  65147.09,0,21.519981,19.369982
2196510,62822.12891,5, 89.3942490,57449.672,57450.520,70.79753113, 0.6554780, 1.0589170,-16.44142532,61.3238831,  87.2732773,-36.74624634, 68892.97,4,  97765.38,0,21.537169,17.299999
2197754,62825.09766,2, 77.5980225,57449.672,57450.027,63.68620682, 0.4824210, 1.1156009,-45.08324051,31.6884346, 112.0323868,-31.11940002, 30335.90,3,  51874.39,0,21.492468,21.212467
2197764,62825.10156,1, 77.5980225,57449.672,57449.965,65.41127014, 0.4824210, 1.0997270,-43.70481873,31.6335506, 112.0973587,-32.11164856, 24915.96,3,  42606.29,0,21.504683,21.914682
2197784,62825.11328,3, 77.5980225,57449.672,57450.012,68.43568420, 0.4824210, 1.0752640,-41.22087479,31.5373669, 112.2101746,-33.73627090, 28664.59,3,  49016.45,0,21.523966,20.163965
2197810,62825.12500,4, 77.5980225,57449.672,57450.742,72.23542786, 0.4824210, 1.0500700,-37.99168396,31.4164524, 112.3496933,-35.55432129, 71476.38,0,  71476.38,0,21.544422,19.394423
2197812,62825.12500,5, 77.5980225,57449.672,57450.477,72.91918945, 0.4824210, 1.0461450,-37.39867401,31.3946648, 112.3744965,-35.85358047, 60687.27,3, 103775.23,0,21.547667,17.299999
2198160,62827.05859,0, 95.5329208,57449.672,57449.812,53.88943100, 0.8930490, 1.2378089,-50.44458008,13.8056202, 126.3145065,-23.04883194, 11115.49,3,  19007.49,0,21.405478,22.065477
2198883,62828.06250,0, 91.8541336,57449.672,57449.824,55.13349533, 0.6984400, 1.2187920,-44.19051743, 6.7973828, 131.3894196,-23.13958740, 11972.19,4,  16989.63,0,21.418245,22.078245
2199602,62829.06250,0, 92.4969864,57449.672,57449.871,56.05641556, 0.5602580, 1.2054210,-35.71635437, 2.0424709, 133.6399384,-22.99697876, 16920.26,0,  16920.26,0,21.427385,22.087385
2200327,62830.06250,0,110.5638885,57449.672,57449.805,57.12205887, 0.7854040, 1.1907210,-25.93441963, 0.0430620, 132.3645935,-22.95956421, 10642.80,3,  18199.19,0,21.437590,22.097589
2201028,62831.06250,0,100.5846786,57449.672,57449.805,58.24247742, 0.5915550, 1.1760820,-15.46556377, 1.0776800, 127.6808395,-22.96277237, 10671.53,3,  18248.32,0,21.447920,22.107920
2201505,62832.06250,0, 86.7576675,57449.672,57449.809,59.31935120, 0.5090840, 1.1627600, -4.73188639, 5.1018052, 120.4363556,-22.93618774, 10890.33,3,  18622.46,0,21.441906,21.994202
2202088,62833.06250,0, 91.2883911,57449.672,57449.988,60.32455063, 0.5693050, 1.1509570,  5.89648056,11.7512980, 111.6368179,-22.86044312, 27081.46,0,  27081.46,0,21.399124,21.811043
2203479,62835.05469,2,102.8204803,57449.672,57450.406,59.71159744, 0.4364780, 1.1580830, 27.83915901,30.3707237,  92.4391785,-20.82804680, 60150.14,4,  85358.52,0,21.124828,21.016010
2203489,62835.06250,1,102.8204803,57449.672,57450.641,61.43453979, 0.4364780, 1.1386020, 26.15529442,30.4285603,  92.3993530,-22.07675171, 75563.57,3, 129213.71,0,21.143106,21.338240
2203509,62835.07031,3,102.8204803,57449.672,57450.254,64.45763397, 0.4364780, 1.1083210, 23.20341492,30.5300045,  92.3277359,-24.18953323, 43154.05,3,  73793.43,0,21.173954,20.086182
2203535,62835.08203,4,102.8204803,57449.672,57450.438,68.26167297, 0.4364780, 1.0765610, 19.49448776,30.6576843,  92.2342911,-26.69576454, 62104.07,4,  88131.32,0,21.211025,19.304090
2203555,62835.09375,5,102.8204803,57449.672,57450.566,71.28379822, 0.4364780, 1.0558341, 16.55143356,30.7592678,  92.1571655,-28.55529976, 70324.51,3, 120254.91,0,21.239498,17.299999
2205219,62838.05859,2,105.5822525,57449.672,57452.254,62.85948563, 0.3446140, 1.1237360, 46.32289124,62.1760139,  65.7858124,-20.74909401,214386.92,3, 366601.64,0,20.301079,20.353546
2205229,62838.06250,1,105.5822525,57449.672,57455.359,64.58425903, 0.3446140, 1.1071550, 45.06565094,62.2313957,  65.7638702,-21.98473358,430357.00,3, 405470.59,1,20.316071,20.301222
2205249,62838.07422,3,105.5822525,57449.672,57450.910,67.60878754, 0.3446140, 1.0815450, 42.76642990,62.3284302,  65.7242203,-24.07362366,106651.97,3, 182374.87,0,20.340748,19.454718
2205275,62838.08594,4,105.5822525,57449.672,57451.387,71.41019440, 0.3446140, 1.0550480, 39.72620010,62.4503670,  65.6723099,-26.54800034,144864.45,0, 144864.45,0,20.369171,18.688774
2205295,62838.09375,5,105.5822525,57449.672,57451.473,74.42440796, 0.3446140, 1.0381240, 37.20982742,62.5472298,  65.6292801,-28.38083458,145191.33,0, 145191.33,0,20.389988,17.299999
2210949,62850.06641,2, 95.6080322,57449.672,57450.020,75.19332123, 0.7219310, 1.0343480,-17.61054611,77.3063049,  92.8523407,-20.58379555, 29358.82,3,  50203.58,0,21.557508,21.277510
2210959,62850.07031,1, 95.6080322,57449.672,57450.207,76.90274048, 0.7219310, 1.0267090,-15.94037342,77.2610321,  92.9062500,-21.78396988, 43535.58,0,  43535.58,0,21.563959,21.973961
2210979,62850.08203,3, 95.6080322,57449.672,57450.039,79.87220764, 0.7219310, 1.0158290,-13.01450729,77.1815720,  92.9989548,-23.80805779, 30904.01,4,  43855.60,0,21.573252,20.213251
2211005,62850.09375,4, 95.6080322,57449.672,57450.746,83.48722839, 0.7219310, 1.0064960, -9.34127426,77.0814743,  93.1121750,-26.19620323, 76419.55,0,  76419.55,0,21.270750,19.120750
2211025,62850.10156,5, 95.6080322,57449.672,57450.547,86.02789307, 0.7219310, 1.0024080, -6.42898750,77.0017624,  93.1994934,-27.95678902, 70017.73,4,  99361.52,0,21.014093,17.299999
2212992,62853.06641,2, 98.0702667,57449.695,57450.082,78.12995911, 0.6326030, 1.0218509,-36.52800751,48.5709724, 117.2016144,-20.56162262, 30748.29,3,  52579.58,0,21.568092,21.288094
2213002,62853.07031,1, 98.0702667,57449.695,57450.012,79.81880951, 0.6326030, 1.0159990,-35.07286835,48.5127716, 117.2595367,-21.75818634, 25856.89,3,  44215.28,0,21.573107,21.983107
2213022,62853.08203,3, 98.0702667,57449.695,57450.066,82.71499634, 0.6326030, 1.0081390,-32.47261047,48.4107094, 117.3596344,-23.77562904, 29038.38,3,  49655.63,0,21.579899,20.219898
2213048,62853.09375,4, 98.0702667,57449.695,57450.656,85.98835754, 0.6326030, 1.0024559,-29.12418938,48.2823105, 117.4827042,-26.15500832, 72683.00,0,  72683.00,0,21.584848,19.434849
2213050,62853.09766,5, 98.0702667,57449.695,57450.473,86.45176697, 0.6326030, 1.0019211,-28.51244164,48.2591591, 117.5045929,-26.56369781, 60694.46,3, 103787.53,0,21.585318,17.299999
2214940,62856.06641,2,105.0967789,57449.695,57450.094,81.19614410, 0.3266410, 1.0119230,-43.11140823,18.0095253, 133.2642517,-20.71316910, 32663.51,3,  55854.60,0,21.576620,21.296619
2214950,62856.07422,1,105.0967789,57449.695,57450.020,82.83124542, 0.3266410, 1.0078790,-42.74282455,17.9599094, 133.2844849,-21.90389061, 26748.71,3,  45740.30,0,21.580124,21.990124
2214970,62856.08203,3,105.0967789,57449.695,57450.379,85.48971558, 0.3266410, 1.0031070,-41.93667221,17.8730354, 133.3187408,-23.91056061, 54014.73,0,  54014.73,0,21.584280,20.224279
2214977,62856.08594,4,105.0967789,57449.695,57450.281,86.44838715, 0.3266410, 1.0019250,-41.51801300,17.8347206, 133.3334045,-24.76168823, 44625.12,3,  76308.96,0,21.585314,19.435314
2214997,62856.11328,5,239.8710632,57449.695,57450.629,84.16709900, 0.3266410, 1.0052050,-38.45257187,17.6166496, 133.4106445,-28.93477058, 65900.66,3, 112690.12,0,21.582451,17.299999
2215593,62858.06641,0, 86.8145065,57449.695,57449.832,82.83589172, 0.4904510, 1.0078690,-35.44912720, 3.8772640, 130.2787476,-20.58368111, 10939.78,3,  18707.02,0,21.580132,22.240131
2216315,62859.07031,0, 98.6235123,57449.695,57449.836,83.86950684, 0.4267500, 1.0057520,-28.64823341, 0.5720900, 124.0765305,-20.71047592, 10733.36,3,  18354.05,0,21.581972,22.241974
2217027,62860.07031,0,100.0349884,57449.695,57449.832,84.73203278, 0.7053310, 1.0042419,-20.59359360, 0.2999300, 115.7924194,-20.74015617, 10609.26,3,  18141.83,0,21.583288,22.243290
2218776,62864.06641,0,115.3376007,57449.695,57450.449,86.49617004, 0.3132070, 1.0018730, 14.90606976,25.2897243,  77.0102844,-19.79540443, 59474.54,0,  59474.54,0,21.351854,21.328875
2219411,62865.06250,2,118.9720993,57449.695,57450.633,86.46924591, 0.6384290, 1.0019020, 23.02316284,35.2680702,  68.3258438,-19.11702347, 68157.69,3, 116549.65,0,21.120613,21.043936
2219429,62865.08594,1,238.7714539,57449.695,57451.113,84.37422180, 0.6384290, 1.0048400, 16.02499962,35.5096436,  68.1743546,-23.90270996,110209.27,3, 188457.86,0,21.151039,21.303303
2219439,62865.09375,3,245.2597961,57449.695,57450.383,82.80574799, 0.6384290, 1.0079360, 14.36697388,35.5663643,  68.1367722,-25.00960732, 49501.34,3,  84647.29,0,21.158455,20.103733
2219459,62865.10156,4,251.2319641,57449.695,57450.523,79.91334534, 0.6384290, 1.0156990, 11.44964504,35.6658249,  68.0691071,-26.85779762, 58895.02,3, 100710.49,0,21.171638,19.297569
2219485,62865.11328,5,254.6238708,57449.695,57450.699,76.17319489, 0.6384290, 1.0298430,  7.76546907,35.7909584,  67.9806366,-29.00111771, 68161.03,3, 116555.37,0,21.186977,17.299999
2221459,62868.07031,2,216.3114929,57451.586,57455.793,86.49273682, 0.6855460, 1.0018770, 36.10911942,65.4770203,  50.0741043,-20.24168205,320623.97,3, 548267.00,0,20.134956,20.196228
2221479,62868.07812,1,240.4380646,57449.695,57454.695,84.05284882, 0.6855460, 1.0054120, 34.19417953,65.5672302,  50.0582352,-22.40941048,408545.22,0, 684510.31,1,20.137760,20.110680
2221489,62868.08594,3,246.2500458,57449.695,57452.051,82.46604156, 0.6855460, 1.0087080, 33.04625702,65.6186600,  50.0486069,-23.57125473,176643.94,4, 250673.80,0,20.138878,19.272591
2221509,62868.09375,4,251.6926270,57449.695,57452.375,79.56017303, 0.6855460, 1.0168340, 30.94516373,65.7087555,  50.0306740,-25.52246284,203740.52,0, 203740.52,0,20.140123,18.485794
2221535,62868.10547,5,254.8238831,57449.695,57451.629,75.81377411, 0.6855460, 1.0314560, 28.15864182,65.8219681,  50.0061531,-27.80793381,162479.25,0, 162479.25,0,20.140821,17.299999
2376718,63117.27344,2,101.5490875,57449.695,57452.141,56.78607559, 0.5752130, 1.1952730, 16.21092415,53.1371307,  51.2404747,-53.71198654,183667.09,3, 314070.74,0,20.467808,20.496174
2376728,63117.28125,1,101.5490875,57449.695,57454.340,58.50632477, 0.5752130, 1.1727509, 17.53222275,53.0833893,  51.2687225,-52.31104660,361490.56,3, 618148.88,0,20.471592,20.490286
2376748,63117.28906,3,101.5490875,57449.695,57450.977,61.52604294, 0.5752130, 1.1376150, 19.79156685,52.9891777,  51.3173103,-49.76488113, 98132.92,3, 167807.30,0,20.478973,19.536909
2376774,63117.30078,4,101.5490875,57449.695,57451.457,65.32876587, 0.5752130, 1.1004530, 22.51947594,52.8706932,  51.3764954,-46.42808914,134104.25,0, 134104.25,0,20.488976,18.731941
2376794,63117.31250,5,101.5490875,57449.695,57450.594,68.35323334, 0.5752130, 1.0758770, 24.58728027,52.7765045,  51.4221039,-43.68952179, 76517.20,3, 130844.42,0,20.496927,17.299999
2379063,63121.25000,2,153.1344757,57449.695,57450.082,53.26513672, 0.6736300, 1.2478009,-24.47687149,18.0428181,  78.3973007,-57.41736221, 30885.37,3,  52813.98,0,21.398872,21.118874
2379073,63121.25781,1,153.1344757,57449.695,57450.191,54.98108673, 0.6736300, 1.2210600,-22.82096672,18.0026245,  78.4529877,-56.25122070, 41668.11,0,  41668.11,0,21.416710,21.826710
2379093,63121.26562,3,153.1344757,57449.695,57450.090,57.99456024, 0.6736300, 1.1792510,-19.92294502,17.9322433,  78.5491333,-54.06211853, 31134.46,3,  53239.93,0,21.445669,20.085669
2379119,63121.28125,4,153.1344757,57449.695,57450.305,61.79235077, 0.6736300, 1.1347671,-16.28964806,17.8438663,  78.6671066,-51.09024429, 42816.56,3,  73216.32,0,21.478014,19.328014
2379139,63121.28906,5,153.1344757,57449.695,57450.969,64.81573486, 0.6736300, 1.1050431,-13.41282749,17.7737198,  78.7584381,-48.58705139,105521.86,0, 105521.86,0,21.500566,17.299999
2379978,63122.23828,0, 76.4146347,57449.695,57449.949,49.81867981, 0.5188370, 1.3088940,-36.59779358,11.4511786,  86.4409943,-59.64364624, 17327.81,0,  17327.81,0,21.359999,22.019999
2380883,63123.23047,0,170.6546631,57449.695,57449.895,48.25645447, 0.4609600, 1.3402489,-46.01171875, 6.1391659,  94.7078018,-60.47896194, 16472.01,0,  16472.01,0,21.341000,22.000999
2381777,63124.22656,0, 66.4437408,57449.695,57449.836,48.29575729, 0.5845970, 1.3394290,-52.33808899, 2.3705389, 103.0497818,-60.45329285, 10971.52,3,  18761.30,0,21.341488,22.001488
2382662,63125.22656,0,109.1401978,57449.695,57449.836,48.49583435, 0.6028320, 1.3352820,-55.98765945, 0.3957210, 111.2218781,-60.33514786, 10788.00,3,  18447.48,0,21.343967,22.003967
2383579,63126.22266,0,105.8633423,57449.695,57449.832,48.50202179, 0.4404160, 1.3351550,-56.13966370, 0.3953600, 118.9365234,-60.27378464, 10781.56,3,  18436.47,0,21.344044,22.004044
2385392,63131.23438,2, 92.0983810,57449.695,57450.125,56.65056992, 0.7169950, 1.1971300,-22.12241554,30.7785549, 132.2922363,-56.58382034, 33515.81,4,  47561.98,0,21.433121,21.153120
2385402,63131.24219,1, 92.0983810,57449.695,57450.000,58.37064743, 0.7169950, 1.1744580,-23.35639572,30.8353043, 132.2720642,-55.69069672, 24930.62,3,  42631.36,0,21.449076,21.859076
2385422,63131.25000,3, 92.0983810,57449.695,57450.043,61.39013672, 0.7169950, 1.1390830,-25.45170212,30.9348755, 132.2354584,-53.93859100, 28648.26,3,  48988.53,0,21.474804,20.114803
2385448,63131.26172,4, 92.0983810,57449.695,57450.324,65.19280243, 0.7169950, 1.1016580,-27.95249176,31.0602589, 132.1872101,-51.44295883, 45137.82,3,  77185.67,0,21.503185,19.353186
2385468,63131.27344,5, 92.0983810,57449.695,57450.641,68.21726990, 0.7169950, 1.0768940,-29.82256699,31.1600628, 132.1469879,-49.26422882, 63537.94,3, 108649.88,0,21.522663,17.299999
2388400,63136.18359,2,113.5926590,57449.695,57454.711,45.01591873, 0.5433370, 1.4138269, 43.69559479,83.7335663,  91.1732864,-58.14054871,376201.66,3, 643304.85,0,19.665764,19.804966
2388410,63136.19141,1,113.5926590,57449.695,57455.145,46.71748734, 0.5433370, 1.3736650, 42.05578995,83.7813492,  91.1370163,-58.21004868,428977.00,3,1149050.50,1,19.694761,19.563713
2388430,63136.19922,3,113.5926590,57449.695,57451.945,49.70878601, 0.5433370, 1.3110200, 39.16218185,83.8649826,  91.0718689,-58.05833054,172691.05,4, 245064.29,0,19.743849,19.023756
2388456,63136.21094,4,113.5926590,57449.695,57450.934,53.48394775, 0.5433370, 1.2442640, 35.49651337,83.9699326,  90.9872437,-57.38212585, 93904.88,3, 160577.35,0,19.803013,18.338442
2388476,63136.22266,5,113.5926590,57449.695,57450.781,56.49421310, 0.5433370, 1.1992880, 32.56697845,84.0531693,  90.9176331,-56.47885513, 76986.44,3, 131646.81,0,19.848616,17.299999
2394762,63146.23047,2, 49.9053116,57449.695,57452.723,67.71782684, 0.5440590, 1.0807000, 10.63684654,60.7812767,  60.5699463,-51.52259827,215950.83,3, 369275.92,0,20.565447,20.614197
2394772,63146.23438,1, 49.9053116,57449.695,57455.148,69.44248199, 0.5440590, 1.0680120, 12.05359936,60.7294617,  60.6065025,-50.76554871,430610.56,4, 415585.59,1,20.556223,20.546881
2394792,63146.24609,3, 49.9053116,57449.695,57451.195,72.46248627, 0.5440590, 1.0487469, 14.49354076,60.6386070,  60.6691246,-49.25666428,109231.00,3, 186785.01,0,20.541328,19.645161
2394818,63146.25781,4, 49.9053116,57449.695,57450.883,76.24509430, 0.5440590, 1.0295260, 17.47486877,60.5242996,  60.7452164,-47.06424332, 87506.51,4, 124179.69,0,20.525379,18.829573
2394838,63146.26562,5, 49.9053116,57449.695,57451.203,79.22384644, 0.5440590, 1.0179520, 19.76721573,60.4333916,  60.8036003,-45.11693192,128095.96,0, 128095.96,0,20.514555,17.299999
2397156,63149.17969,2,117.8143768,57449.695,57450.176,54.22060013, 0.6420330, 1.2326320,-28.76482964,33.2325554,  83.1739349,-53.07096100, 35693.86,4,  50652.83,0,21.408928,21.128927
2397166,63149.18359,1,117.8143768,57449.695,57450.000,55.93781281, 0.6420330, 1.2071050,-27.10090446,33.1831207,  83.2321472,-53.18297577, 25509.99,3,  43622.08,0,21.426226,21.836226
2397186,63149.19531,3,117.8143768,57449.695,57450.109,58.95317459, 0.6420330, 1.1672090,-24.18391800,33.0965004,  83.3326416,-53.14046097, 32059.25,3,  54821.32,0,21.454264,20.094263
2397212,63149.20703,4,117.8143768,57449.695,57450.273,62.75262833, 0.6420330, 1.1248130,-20.51824951,32.9876251,  83.4561157,-52.65785980, 42265.90,3,  72274.69,0,21.485479,19.335480
